name,mult,charge,chi,smi
C5H7O(932),2,0,"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3,5-6H,1-2H2",O[CH]C1CC1=C
S(1708),1,0,"InChI=1S/C5H6O2/c6-3-1-2-4-5(3)7-4/h1,4-6H,2H2",OC=1C2OC2CC=1
C5H7O(343),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h1H,3-5H2",[O]CCCC#C
S(678),2,0,"InChI=1S/C5H7O3/c1-5(8-7)3-2-4-6/h4H,1-3H2",O=CCCC(O[O])=C
S(564),1,0,"InChI=1S/C5H8O2/c6-7-5-3-1-2-4-5/h1,3,5-6H,2,4H2",OOC1CCC=C1
S(428),2,0,InChI=1S/C3H3O3/c4-2-1-3-6-5/h1-3H,O=CC=CO[O]
S(2025),2,0,InChI=1S/C3H3O3/c4-2-1-3-5-6-3/h1-3H,[O]C=CC1OO1
S(888),2,0,"InChI=1S/C5H7O3/c1-3-2-4(8-7)5(3)6/h3-4,7H,1-2H2",OOC1CC(C1=O)[CH2]
C5H8O3(66),1,0,"InChI=1S/C5H8O3/c6-8-5-3-1-2-4(5)7-5/h4,6H,1-3H2",OOC12OC1CCC2
S(240),1,0,"InChI=1S/C5H8O3/c1-2-3-5(4-6)8-7/h2,4-5,7H,1,3H2",OOC(CC=C)C=O
S(1655),1,0,"InChI=1S/C5H6O2/c6-3-1-4-5(2-3)7-4/h1,4-6H,2H2",OC=1CC2OC2C=1
S(384),2,0,"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1,3-4,6-7H,2H2",OC1[CH]CC(OO)=C1
S(2071),1,0,"InChI=1S/C5H6O2/c6-3-1-2-4(3)5(2)7/h2,4-5,7H,1H2",OC1C2C1C(=O)C2
S(1684),2,0,"InChI=1S/C5H7O3/c1-2-5(8-7)3-4-6/h2,5,7H,1,3H2",OOC(C[C]=O)C=C
C5H7O(118),2,0,"InChI=1S/C5H7O/c1-2-5-3-4(1)6-5/h4H,1-3H2",O1C2CC[C]1C2
C4H6(810),1,0,"InChI=1S/C4H6/c1-2-4-3-1/h1-2H,3-4H2",C1CC=C1
S(937),2,0,"InChI=1S/C5H7O3/c1-5(2-3-6)4-8-7/h2-3,6H,1,4H2",OC=CC(CO[O])=C
C5H9O(497),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h2,5H,3-4H2,1H3",O=CCC[CH]C
C5H8O(659),1,0,"InChI=1S/C5H8O/c6-4-3-5-1-2-5/h3,6H,1-2,4H2",OCC=C1CC1
C5H7O(311),2,0,"InChI=1S/C5H7O/c6-5-2-3-1-4(3)5/h2-6H,1H2",OC1C2C(C2)[CH]1
C5H8O(938),1,0,"InChI=1S/C5H8O/c1-5(2)3-4-6/h3-4,6H,1H2,2H3",OC=CC(C)=C
C5H7O(312),2,0,"InChI=1S/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2",OC1C2C1[CH]C2
C5H7O(374),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h3,5-6H,1-2H2",OC=C=CC[CH2]
C5H7O(160),2,0,"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h4-6H,1-2H2",OC=[C]C1CC1
S(475),1,0,"InChI=1S/C5H8O3/c6-4-2-1-3-5(4)8-7/h2,5-7H,1,3H2",OC=1C(OO)CCC=1
S(351),1,0,"InChI=1S/C5H8O3/c1-2-3-4-5(6)8-7/h2,7H,1,3-4H2",OOC(=O)CCC=C
S(342),1,0,"InChI=1S/C5H8O3/c6-4-1-2-5(3-4)8-7/h3,5-7H,1-2H2",OC=1CCC(OO)C=1
S(473),2,0,"InChI=1S/C5H7O3/c1-3-5(6)4(2)8-7/h3-4,7H,1-2H2",OOC(C(=O)C=C)[CH2]
C3H5O(486),2,0,"InChI=1S/C3H5O/c4-3-1-2-3/h3H,1-2H2",[O]C1CC1
S(508),2,0,"InChI=1S/C5H7O3/c1-4-2-5(3-6)8-7-4/h3-5H,1-2H2",O=CC1OOC(C1)[CH2]
S(437),2,0,"InChI=1S/C5H7O3/c1-2-5(8-7)3-4-6/h2,4-5H,1,3H2",O=CCC(O[O])C=C
S(696),2,0,"InChI=1S/C5H7O3/c6-5(8-7)4-2-1-3-4/h4H,1-3H2",O=C(O[O])C1CCC1
S(1816),2,0,"InChI=1S/C5H9O/c1-2-3-5-4-6-5/h3,5H,2,4H2,1H3",CC[CH]C1OC1
S(1238),2,0,"InChI=1S/C5H7O3/c6-3-1-2-5(8)4-7/h3-4,6H,1-2H2",O[CH]CCC(=O)C=O
S(844),1,0,"InChI=1S/C5H8O3/c6-3-1-5-2-4-7-8-5/h3,5H,1-2,4H2",O=CCC1OOCC1
C5H7O(414),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3H,4H2,1H3",O=[C]CC=CC
S(506),2,0,"InChI=1S/C5H7O3/c6-4-5-2-1-3-7-8-5/h1,4-5H,2-3H2",O=CC1OOC[CH]C1
C5H9O(492),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h5H,1-4H2",O=CCCC[CH2]
C5H8O(864),1,0,"InChI=1S/C5H8O/c1-3-5(2)4-6/h3-5H,1H2,2H3",O=CC(C)C=C
S(2201),2,0,"InChI=1S/C5H9O/c1-3-4-5-6-2/h4-5H,2-3H2,1H3",CCC=CO[CH2]
S(1232),2,0,"InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h2-6H,1H2",OOC=CC1OC1[CH2]
S(1410),1,0,InChI=1S/C2H2O2/c3-1-2-4/h1-2H,O=CC=O
S(1555),2,0,"InChI=1S/C5H7O3/c1-2-3-4-7-8-5-6/h2,4-5H,1,3H2",O=COO[CH]CC=C
CHO2(1549),2,0,InChI=1S/CHO2/c2-1-3/h1H,O=C[O]
S(1406),1,0,"InChI=1S/C4H6O/c1-2-3-4-5/h2,4H,1,3H2",O=CCC=C
CO2(2302),1,0,InChI=1S/CO2/c2-1-3,O=C=O
S(2258),2,0,"InChI=1S/C5H7O3/c1-2-7-4-3-5-8-6/h2-6H,1H2",OO[CH]C=COC=C
S(545),1,0,"InChI=1S/C5H6O2/c1-2-7-5-3-4-6/h2-5H,1H2",O=CC=COC=C
S(1600),1,0,"InChI=1S/C5H6O2/c6-3-1-2-5-4-7-5/h2-3,5-6H,4H2",OC=C=CC1OC1
C4H8(1565),1,0,"InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3",CCC=C
S(2186),2,0,"InChI=1S/C5H7O3/c1-4-2-6-3-5(1)8-7-4/h2,4-5H,1,3H2",O1CC2OOC(C2)[CH]1
S(2164),1,0,"InChI=1S/C5H6O2/c1-2-4(6)5-3-7-5/h2,5H,1,3H2",O=C(C1OC1)C=C
S(388),1,0,"InChI=1S/C5H6O2/c6-3-5(7)4-1-2-4/h3-4H,1-2H2",O=C(C1CC1)C=O
S(843),1,0,"InChI=1S/C5H8O3/c6-3-1-5-2-4-7-8-5/h1,3,5-6H,2,4H2",OC=CC1OOCC1
C5H8O(819),1,0,"InChI=1S/C5H8O/c1-4-2-3-5(4)6/h4H,2-3H2,1H3",O=C1C(CC1)C
S(582),2,0,"InChI=1S/C5H7O2/c6-4-2-1-3-5(4)7/h2,4,6H,1,3H2",OC1[CH]CCC1=O
C5H9O(702),2,0,"InChI=1S/C5H9O/c6-4-3-5-1-2-5/h4-6H,1-3H2",O[CH]CC1CC1
S(1446),2,0,"InChI=1S/C5H7O3/c6-3-1-2-5(8)4-7/h3,5,8H,1-2H2",OC(CCC=O)[C]=O
S(791),1,0,"InChI=1S/C5H6O2/c6-5-3-1-2-4-7-5/h1-2H,3-4H2",O=C1OCC=CC1
C5H7O3(54),2,0,"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h1,3-6H,2H2",OOC1C2OC2[CH]C1
S(927),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1-2,4-5,7H,3H2",OOC1C([O])C=CC1
C5H6O(172),1,0,"InChI=1S/C5H6O/c1-2-3-4-5-6/h2,4H,1,3H2",O=C=CCC=C
S(390),2,0,"InChI=1S/C5H7O3/c6-3-5(8-7)4-1-2-4/h4-5,7H,1-2H2",OOC(C1CC1)[C]=O
C5H7O(862),2,0,"InChI=1S/C5H7O/c1-3-5(2)4-6/h1,3-5H,2H3",O=CC(C)C=[CH]
S(2501),2,0,"InChI=1S/C5H7O/c1-5-2-3-6-4-5/h2-5H,1H3",CC1C=CO[CH]1
CH3(201),2,0,InChI=1S/CH3/h1H3,[CH3]
S(1526),1,0,InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H,O1C=CC=C1
C5H7O3(58),2,0,"InChI=1S/C5H7O3/c6-8-5-3-1-2-4(5)7-5/h1,4,6H,2-3H2",OOC12OC1C[CH]C2
C5H6O(279),1,0,"InChI=1S/C5H6O/c6-5-3-1-2-4-5/h1-2H,3-4H2",O=C1CC=CC1
S(863),2,0,"InChI=1S/C5H7O3/c1-2-5(3-6)4-8-7/h2-3,5H,1,4H2",O=CC(CO[O])C=C
S(241),1,0,"InChI=1S/C5H8O3/c1-3-5(8-6)7-4-2/h3-6H,1-2H2",OOC(OC=C)C=C
C5H9O(740),2,0,"InChI=1S/C5H9O/c6-4-3-5-1-2-5/h3,5-6H,1-2,4H2",OC[CH]C1CC1
S(1819),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h3-4,6H,1-2,5H2",OCC=CC[CH2]
C5H7O(173),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2,4,6H,1,3H2",O[C]=CCC=C
S(477),2,0,"InChI=1S/C5H7O3/c1-2-3-5(6)4-8-7/h2,4,7H,1,3H2",OO[CH]C(=O)CC=C
S(509),1,0,"InChI=1S/C5H6O2/c1-2-3-5(7)4-6/h2,4H,1,3H2",O=C(CC=C)C=O
C5H7O(856),2,0,"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h2,4-5H,1,3H2",[O]C1C(C1)C=C
S(587),1,0,"InChI=1S/C5H8O2/c6-3-5(7)4-1-2-4/h3-5,7H,1-2H2",OC(C1CC1)C=O
C5H7O(77),2,0,"InChI=1S/C5H7O/c1-3-2-4-5(3)6-4/h3-5H,1-2H2",[CH2]C1C2OC2C1
S(1240),1,0,"InChI=1S/C5H6O3/c6-3-1-2-4(7)5(3)8/h3,6H,1-2H2",OC1CCC(=O)C1=O
C3H5O(488),2,0,"InChI=1S/C3H5O/c1-2-3-4/h2H2,1H3",O=[C]CC
S(286),1,0,"InChI=1S/C5H6O3/c6-8-3-1-4-5(2-3)7-4/h1,3,5-6H,2H2",OOC1CC2OC2=C1
S(1022),2,0,"InChI=1S/C5H7O3/c1-2-5(7-8-5)4-6-3-1/h4H,1-3H2",O1CCCC2(OO2)[CH]1
S(2685),2,0,"InChI=1S/C5H7O3/c1-2-3-5(4-6)7-8-5/h4H,1-3H2",O=CC1(OO1)CC[CH2]
S(918),2,0,"InChI=1S/C5H7O3/c1-2-4-5(7-4)8-6-3-1/h1,4-5H,2-3H2",O1C2C1OOC[CH]C2
S(811),2,0,"InChI=1S/C5H7O3/c6-3-4-1-2-5(4)8-7/h3-5H,1-2H2",O=CC1C(O[O])CC1
C4H4O(398),1,0,"InChI=1S/C4H4O/c1-2-3-4-5/h2-3H,1H2",O=C=CC=C
C5H7O(871),2,0,"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h1H,2-4H2",[CH]=C1OCCC1
S(441),2,0,"InChI=1S/C5H7O3/c1-2-3-5(4-6)8-7/h2-5,7H,1H2",OOC(C=C[CH2])C=O
S(474),1,0,"InChI=1S/C5H6O3/c6-4-2-1-3-5(4)8-7/h1-2,5,7H,3H2",OOC1CC=CC1=O
S(915),2,0,"InChI=1S/C5H7O3/c6-5(8-7)3-4-1-2-4/h4H,1-3H2",O=C(O[O])CC1CC1
S(511),2,0,"InChI=1S/C5H7O3/c1-2-3-5(4-6)8-7/h1-2,4-5,7H,3H2",OOC(CC=[CH])C=O
S(461),2,0,"InChI=1S/C5H7O3/c6-8-5-3-1-2-4-7-5/h1,3,5H,2,4H2",[O]OC1OCCC=C1
S(460),2,0,"InChI=1S/C5H7O3/c6-8-5-1-3-7-4-2-5/h1,3,5H,2,4H2",[O]OC1CCOC=C1
S(1396),1,0,"InChI=1S/C4H6O2/c5-3-1-2-4-6/h3-4H,1-2H2",O=CCCC=O
S(1541),1,0,"InChI=1S/C5H6O3/c6-5-3-1-2-4-7-8-5/h1,3H,2,4H2",O=C1OOCCC=C1
S(1445),2,0,"InChI=1S/C5H7O3/c6-3-1-2-5(8)4-7/h3-4,8H,1-2H2",O[C](CCC=O)C=O
S(1954),2,0,"InChI=1S/C5H7O3/c6-3-4-1-5(2-4)8-7/h4-5,7H,1-2H2",OOC1CC(C1)[C]=O
S(243),2,0,"InChI=1S/C5H9O3/c1-2-5(8-7)3-4-6/h4-5H,2-3H2,1H3",O=CCC(O[O])CC
S(1818),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h4,6H,2,5H2,1H3",OCC=[C]CC
S(1821),1,0,"InChI=1S/C5H10O/c1-2-3-4-5-6/h3-4,6H,2,5H2,1H3",OCC=CCC
CH2O(1391),1,0,InChI=1S/CH2O/c1-2/h1H2,O=C
C4H5(876),2,0,"InChI=1S/C4H5/c1-3-4-2/h1H,2,4H2",[CH2]CC#C
S(1738),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h2-4,6H,5H2,1H3",OC[CH]C=CC
S(438),2,0,"InChI=1S/C5H7O3/c1-2-3-4-5(6)8-7/h2-6H,1H2",OC(O[O])C=CC=C
S(1128),2,0,"InChI=1S/C5H7O3/c1-2-5(8-7)3-4-6/h2-6H,1H2",OC=CC(O[O])C=C
S(236),1,0,"InChI=1S/C5H8O3/c6-4-2-1-3-5-8-7/h3-5,7H,1-2H2",OOC=CCCC=O
S(1327),2,0,"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h2,4-5H,1,3H2",O=CCC[CH]C=O
S(1354),1,0,"InChI=1S/C5H8O3/c1-4-2-3-5(6)8-7-4/h4H,2-3H2,1H3",O=C1OOC(CC1)C
S(1081),2,0,"InChI=1S/C5H7O3/c1-2-3-4-5(6)8-7-4/h3-4H,2H2,1H3",O=C1OOC1[CH]CC
C5H9O(703),2,0,"InChI=1S/C5H9O/c6-4-3-5-1-2-5/h5H,1-4H2",[O]CCC1CC1
S(584),1,0,"InChI=1S/C5H8O2/c6-4-1-2-5(7)3-4/h3-4,6-7H,1-2H2",OC1CCC(O)=C1
C5H7O(936),2,0,"InChI=1S/C5H7O/c1-5(2)3-4-6/h3-4H,1H2,2H3",O=CC=C(C)[CH2]
S(2469),2,0,"InChI=1S/C5H9O/c6-4-3-5-1-2-5/h1,5-6H,2-4H2",OCCC1C[CH]1
S(2246),2,0,"InChI=1S/C5H9O/c1-2-5-3-6-4-5/h3,5H,2,4H2,1H3",CCC1CO[CH]1
C3H4(677),1,0,InChI=1S/C3H4/c1-3-2/h1-2H2,C=C=C
C5H7O(944),2,0,"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h4-5H,3H2,1H3",CC1OC=[C]C1
CHO3(1390),2,0,InChI=1S/CHO3/c2-1-4-3/h1H,O=CO[O]
S(818),2,0,"InChI=1S/C5H7O3/c6-5-2-1-4(5)3-8-7/h4H,1-3H2",O=C1C(CC1)CO[O]
S(2742),1,0,"InChI=1S/C5H6O2/c1-2-4-5(3-6)7-4/h2-5H,1H2",O=CC1OC1C=C
S(371),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h2,4,7H,3,5H2",OOCC[C]=CC=O
C5H9O(496),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h2H,1,3-5H2",[O]CCCC=C
C5H7O(166),2,0,"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h1,4-5H,2-3H2",O=CCC1C[CH]1
S(528),2,0,"InChI=1S/C5H9O3/c6-4-2-1-3-5-8-7/h1,4,7H,2-3,5H2",OOCC[CH]CC=O
S(789),1,0,"InChI=1S/C5H6O2/c1-2-4-6-5(3-1)7-4/h1-2,4-5H,3H2",O1C2OC1C=CC2
S(784),1,0,"InChI=1S/C5H6O2/c1-2-6-5-3-4(1)7-5/h1-2,4-5H,3H2",O1C2CC1OC=C2
S(1442),2,0,"InChI=1S/C5H7O3/c6-4-1-2-5(7)8-3-4/h3-4,6H,1-2H2",OC1CCC(O[CH]1)=O
S(402),1,0,"InChI=1S/C5H8O3/c1-2-5(8-7)3-4-6/h3,5,7H,2H2,1H3",OOC(CC)C=C=O
S(1383),1,0,"InChI=1S/C5H6O2/c6-4-5-2-1-3-7-5/h1-2,4-5H,3H2",O=CC1OCC=C1
S(276),1,0,"InChI=1S/C5H8O3/c6-4-1-2-5(3-4)8-7/h1-2,4-7H,3H2",OC1CC(OO)C=C1
S(586),1,0,"InChI=1S/C5H8O2/c6-7-4-3-5-1-2-5/h3-6H,1-2H2",OOC=CC1CC1
C5H7O(174),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2,5-6H,1,3H2",OC=[C]CC=C
S(244),2,0,"InChI=1S/C5H9O3/c1-2-3-5(4-6)8-7/h4-5H,2-3H2,1H3",O=CC(O[O])CCC
C5H7O(436),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-4H,1,5H2",[O]CC=CC=C
C5H7O(82),2,0,"InChI=1S/C5H7O/c1-2-3-5-4-6-5/h2-3,5H,1,4H2",[CH2]C=CC1OC1
C5H7O(454),2,0,"InChI=1S/C5H7O/c1-3-4-5-6-2/h3-5H,1-2H2",C=CC=CO[CH2]
S(1365),1,0,"InChI=1S/C4H6O2/c1-2-4-6-5-3-1/h1,3H,2,4H2",O1OC=CCC1
C#CC(1199),1,0,"InChI=1S/C3H4/c1-3-2/h1H,2H3",CC#C
S(2015),2,0,"InChI=1S/C5H7O3/c1-5(7-8-5)3-2-4-6/h4H,1-3H2",O=CCCC1(OO1)[CH2]
S(401),1,0,"InChI=1S/C5H8O3/c1-2-3-4-5(6)8-7/h3-4,7H,2H2,1H3",OOC(=O)C=CCC
S(750),2,0,"InChI=1S/C5H7O3/c1-2-3-5(4-6)8-7/h2-3H2,1H3",[O]OC(CCC)=C=O
S(2909),2,0,"InChI=1S/C5H7O3/c1-2-3-4-5(6)8-7-4/h2-3H2,1H3",O=C1OO[C]1CCC
S(3134),2,0,"InChI=1S/C5H7O3/c1-2-3-4(6)5(7)8/h2-3H2,1H3",O=C(CCC)C([O])=O
S(1805),2,0,"InChI=1S/C4H7O/c1-2-3-4-5/h2-3H2,1H3",O=[C]CCC
S(422),1,0,"InChI=1S/C5H8O3/c1-5(8-7)3-2-4-6/h2-5,7H,1H3",OOC(C)C=CC=O
C5H9O(495),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h2,5-6H,1,3-4H2",O[CH]CCC=C
S(423),1,0,"InChI=1S/C5H8O3/c1-2-3-5(4-6)8-7/h2-5,7H,1H3",OOC(C=CC)C=O
C3H5O(487),2,0,"InChI=1S/C3H5O/c1-2-3-4/h2-3H,1H3",[O]C=CC
S(1030),2,0,"InChI=1S/C5H9O/c1-3-5-6-4-2/h3-4H,2,5H2,1H3",C[CH]COC=C
C2H3O(493),2,0,"InChI=1S/C2H3O/c1-2-3/h2H,1H2",O=C[CH2]
C3H6(1272),1,0,"InChI=1S/C3H6/c1-3-2/h3H,1H2,2H3",CC=C
S(795),1,0,"InChI=1S/C5H8O3/c6-8-5-3-1-2-4-7-5/h1-2,5-6H,3-4H2",OOC1OCC=CC1
C5H6O(266),1,0,"InChI=1S/C5H6O/c6-5-3-1-2-4-5/h1-3,6H,4H2",OC=1CC=CC=1
S(1776),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h1-2,6H,3-5H2",OCCCC=[CH]
C5H8O(462),1,0,"InChI=1S/C5H8O/c1-2-4-6-5-3-1/h1-2H,3-5H2",O1CCC=CC1
S(522),2,0,"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-2,4H,3,5H2",[O]CCC=CC=O
C4H5O(200),2,0,"InChI=1S/C4H5O/c1-2-3-4-5/h2-4H,1H2",O=C[CH]C=C
S(907),2,0,"InChI=1S/C5H7O3/c6-4-3-5(8-7)1-2-5/h4H,1-3H2",O=CCC1(O[O])CC1
S(275),1,0,"InChI=1S/C5H8O3/c6-4-2-1-3-5(4)8-7/h1,3-7H,2H2",OC1C(OO)C=CC1
S(901),1,0,"InChI=1S/C5H8O3/c6-4-2-1-3-5-8-7/h1,4,6-7H,3,5H2",OC=C=CCCOO
S(826),2,0,"InChI=1S/C5H7O3/c1-2-3-4-5(6)8-7/h2,4,7H,1,3H2",OOC(=O)[CH]CC=C
S(2257),2,0,"InChI=1S/C5H7O3/c1-2-5(6)3-4-8-7/h2-5,7H,1H2",OOC=CC([O])C=C
S(2489),2,0,"InChI=1S/C5H7O3/c1-2-4-5(8-4)3-7-6/h2-6H,1H2",OO[CH]C1OC1C=C
S(1566),1,0,"InChI=1S/C5H10O/c1-2-3-4-5-6/h5H,2-4H2,1H3",O=CCCCC
C5H8O(946),1,0,"InChI=1S/C5H8O/c1-5-3-2-4-6-5/h2,4-5H,3H2,1H3",CC1OC=CC1
S(527),2,0,"InChI=1S/C5H9O3/c6-4-2-1-3-5-8-7/h2,4,7H,1,3,5H2",OOCCC[CH]C=O
S(836),2,0,"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h1,3-6H,2H2",OC=CC1OO[CH]C1
S(3384),2,0,"InChI=1S/C5H7O3/c6-3-1-5(8)2-4-7/h1,3-6H,2H2",OC=CC([O])CC=O
S(626),1,0,InChI=1S/C3H4O2/c4-2-1-3-5/h1-4H,OC=CC=O
C5H7O(747),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h3,6H,2H2,1H3",O[C]=C=CCC
S(910),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h1,3-4H,2,5H2",O=CCC=CCO[O]
S(533),2,0,"InChI=1S/C5H7O2/c6-3-1-4-5(2-3)7-4/h3-5H,1-2H2",[O]C1CC2OC2C1
S(1519),1,0,"InChI=1S/C5H6O2/c6-5-3-1-2-4-7-5/h1,3H,2,4H2",O=C1OCCC=C1
S(1243),2,0,"InChI=1S/C5H7O3/c6-3-1-2-4(7)5(3)8/h1,3,5-6,8H,2H2",OC1C(O)C(=O)C[CH]1
S(3445),2,0,"InChI=1S/C5H7O3/c1-2-4(7)5(8)3-6/h2,4-5,7-8H,1H2",OC(C(O)[C]=O)C=C
S(1489),1,0,"InChI=1S/C5H8O/c1-3-4-5(2)6/h3H,1,4H2,2H3",O=C(CC=C)C
C5H7O(178),2,0,"InChI=1S/C5H7O/c6-4-5-2-1-3-5/h1,4-5H,2-3H2",O=CC1C[CH]C1
S(1129),1,0,"InChI=1S/C5H8O/c1-2-3-4-5-6/h2-4,6H,1,5H2",OCC=CC=C
C5H7O(935),2,0,"InChI=1S/C5H7O/c1-5(2)3-4-6/h3,6H,1H2,2H3",O[C]=CC(C)=C
S(1314),1,0,"InChI=1S/C5H8O/c1-5(2)3-4-6/h4H,1,3H2,2H3",O=CCC(C)=C
S(1174),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h2,4-6H,3H2,1H3",OC=CC[CH]C
S(3500),2,0,"InChI=1S/C5H9O/c1-4-2-5(4)3-6/h3-6H,2H2,1H3",O[CH]C1C(C1)C
S(762),2,0,InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1-7H,OC1C(OO)[CH]C=C1
S(3517),1,0,InChI=1S/C5H6O2/c6-3-1-2-4-5(3)7-4/h1-6H,OC1C2OC2C=C1
S(1457),2,0,"InChI=1S/C5H7O3/c6-5-3-1-2-4-7-8-5/h3H,1-2,4H2",O=C1OOCCC[CH]1
S(1013),2,0,"InChI=1S/C3H3O3/c1-2-3(4)6-5/h2H,1H2",O=C(O[O])C=C
C5H7O(867),2,0,"InChI=1S/C5H7O/c1-4-6-5(2)3/h4H,1-3H2",C=C(OC=C)[CH2]
S(257),2,0,"InChI=1S/C5H9O3/c6-4-1-2-5(3-4)8-7/h4-6H,1-3H2",OC1CC(O[O])CC1
S(1564),2,0,"InChI=1S/C5H9O/c1-2-4-3-5(4)6/h4-5H,2-3H2,1H3",[O]C1C(C1)CC
S(585),1,0,"InChI=1S/C5H8O2/c6-4-2-1-3-5-7/h2,4-6H,1,3H2",OC=CCCC=O
S(1482),2,0,"InChI=1S/C5H7O/c1-4-2-5(6)3-4/h4H,1-3H2",O=C1CC(C1)[CH2]
S(565),1,0,"InChI=1S/C5H8O2/c6-5-3-1-2-4-7-5/h2,4-6H,1,3H2",OC1OC=CCC1
S(260),2,0,"InChI=1S/C5H9O3/c6-5(8-7)3-1-2-4-5/h6H,1-4H2",OC1(O[O])CCCC1
S(391),2,0,"InChI=1S/C5H7O3/c6-3-5(8-7)4-1-2-4/h1,3-5,7H,2H2",OOC(C1C[CH]1)C=O
S(3434),2,0,"InChI=1S/C5H7O2/c1-4-5(7-4)2-3-6/h3-5H,1-2H2",O=CCC1OC1[CH2]
S(1434),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,4-5H,1,3H2",[O]C(CC=O)C=C
S(3343),2,0,"InChI=1S/C5H7O3/c1-3-2-4(3)5(6)8-7/h3-4,7H,1-2H2",OOC(=O)C1C(C1)[CH2]
S(3599),2,0,"InChI=1S/C5H7O3/c1-3-4(2)5(6)8-7/h3-4,7H,1-2H2",OOC(=O)C(C=C)[CH2]
S(1158),2,0,"InChI=1S/C5H7O3/c1-4-5(2-3-6)8-7-4/h2-5H,1H3",O=C[CH]C1OOC1C
C4H7(701),2,0,"InChI=1S/C4H7/c1-4-2-3-4/h4H,1-3H2",[CH2]C1CC1
C4H7(494),2,0,"InChI=1S/C4H7/c1-3-4-2/h3H,1-2,4H2",[CH2]CC=C
S(2213),2,0,"InChI=1S/C5H7O3/c6-4-1-2-5(7)8-3-4/h3,5,7H,1-2H2",OC1O[CH]C(=O)CC1
S(1548),1,0,"InChI=1S/C4H6O/c1-2-4-5-3-1/h1,3H,2,4H2",O1CCC=C1
C5H8O(539),1,0,"InChI=1S/C5H8O/c1-2-5-3-4-6-5/h3-5H,2H2,1H3",CCC1OC=C1
S(1313),2,0,"InChI=1S/C5H7O3/c1-5(2-3-6)4-8-7/h3H,1-2,4H2",O=CCC(CO[O])=C
S(607),1,0,"InChI=1S/C5H8O2/c6-4-1-2-5(7)3-4/h4,6H,1-3H2",OC1CCC(=O)C1
C5H7O(869),2,0,"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h2H,1,3-4H2",C=C1OC[CH]C1
S(256),2,0,"InChI=1S/C5H9O3/c6-4-2-1-3-5(4)8-7/h4-6H,1-3H2",OC1C(O[O])CCC1
S(2023),2,0,InChI=1S/C3H3O3/c4-1-3-2-5-6-3/h1-3H,O=CC1OO[CH]1
S(1798),2,0,"InChI=1S/C5H9O/c1-3-5(2)4-6/h4-5H,2-3H2,1H3",O=CC(CC)[CH2]
S(124),1,0,"InChI=1S/C5H6O2/c6-5-3-1-2-4-7-5/h2,4H,1,3H2",O=C1OC=CCC1
C5H8O(697),1,0,"InChI=1S/C5H8O/c6-4-5-2-1-3-5/h4-5H,1-3H2",O=CC1CCC1
S(1785),2,0,"InChI=1S/C3H5O3/c4-2-1-3-6-5/h5H,1,3H2",OOCC[C]=O
S(335),2,0,"InChI=1S/C5H7O3/c1-2-5(8-7)3-4-6/h3,5,7H,1-2H2",OOC(C[CH2])C=C=O
S(2867),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h2-3,6H,1,4-5H2",OCCC=C[CH2]
