phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825),CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
0.6,0.61116,0.005,0.9325,0.0625,746.3734260902366,47.18401825250193,1952.4635084337674,57249.6491617988,928741.7056776836,468.8666068448412,4483.9277087500595,2389.857581367445,396.70760727903985,359.4505670531714,18.751330642821785,1020.1166872743064,111.05894514859362,216.2588254245911,19.416754015238663,19.409809574665115,148.165219863349,2.704536761473704,3.7963345580191072,0.001368023216108006
0.55,0.66697,0.005,0.926818182,0.068181818,752.4540041058774,48.58546143976169,1900.3548595179313,62719.65211876543,923042.2396354863,456.7219573316336,4642.483011058633,2442.5656158298307,430.71774586151423,356.971389714752,18.603098165952456,1011.0160657773062,106.16851791521397,207.60768179470517,19.698495195066425,18.0604106800567,149.9005216245784,2.6497405920663635,3.9797296350959988,0.0014344289251208054
0.5,0.73349,0.005,0.92,0.075,758.5749287968848,50.039842369557554,1848.8894706891942,69318.768366085,916222.025033827,441.78115218786104,4803.778218722978,2487.4298434669,467.0771832499146,352.004758041372,18.346955114451024,999.166158846694,100.66830624818141,197.96814533514177,19.944506529831276,16.617286610831695,151.803982988277,2.5752875348021846,4.1755647821011115,0.0015037654341670955
0.45,0.81519,0.005,0.911666667,0.083333333,764.765477912457,51.55417709583767,1798.0498414457697,77425.16084377661,907905.9492941864,423.64744843387115,4967.54420835226,2522.5193829269097,505.6643243230443,344.1335711954304,17.967643448817228,984.1062289124951,94.51096826345686,187.2686534120299,20.145151413863456,15.085514544675187,153.92432419518337,2.4797931941756857,4.3851952661306814,0.0015762179100399947
0.4,0.91709,0.005,0.90125,0.09375,771.0309224777956,53.13458179798678,1747.737825002357,87605.88809684454,897530.594368912,401.85878099826186,5133.590725221345,2545.606443514797,546.1747334790067,332.8637829523613,17.447460355681844,965.1834325899704,87.64510333364008,175.4322793349867,20.286619240431417,13.471579246582639,156.3171943702648,2.361802812674926,4.610301284002385,0.0016521165701272533
0.35,1.0482,0.005,0.887857143,0.107142857,777.3281281278917,54.784128054885834,1697.7310848001482,100751.81539365751,884209.5618719915,375.8673677821559,5301.883846577996,2554.091330659358,587.9871203063384,317.5986631750037,16.765214167881677,941.42639963194,80.01540420272474,162.3775640738965,20.348653522969705,11.78359635335828,159.04351090665796,2.219674174691471,4.853027055411672,0.001732052899208736
0.31,1.18334,0.005,0.874032258,0.120967742,782.3022308004329,56.151132031228784,1657.674004858641,114368.95220133704,870470.2051765224,351.6058907091559,5438.280662534744,2548.2935467801117,621.603107438081,302.01937706274083,16.085125428111947,917.9463422149427,73.32269800014186,151.00038156186167,20.321244128530296,10.38665342794936,161.5055455342006,2.087236209689103,5.061761928993085,0.0017995966398896123
0.28,1.31012,0.005,0.861071429,0.133928571,785.9074774137104,57.19887971930683,1627.3827884037519,127166.1485566909,857594.2549783901,331.119718240856,5541.788353871604,2535.349698757124,646.252982670156,288.07029893737104,15.485573332013919,896.9766148654959,67.9400437755885,141.8954555622486,20.24176811753281,9.315954308230635,163.53281936317867,1.9760917750671083,5.228009426962781,0.0018529107462237975
0.25,1.46734,0.005,0.845,0.15,789.2948838876298,58.25778066675079,1596.6457189873506,143065.1391455516,841629.983803423,308.44029084019274,5646.550480464284,2513.91985521726,669.6555780866471,271.91741117392826,14.799002825077284,872.3305514214344,62.23299917413103,132.28210750266672,20.098229386017422,8.229232520307722,165.71997684238752,1.853955545979162,5.403670607431422,0.0019091193288238396
0.23,1.59493,0.005,0.831956522,0.163043478,791.3565434009868,58.96369018198899,1575.7644690619484,155987.3901321248,828673.1418796084,291.9808900764731,5717.215941267606,2494.290867045354,684.0526037073842,259.78446200004237,14.287056062077694,853.3574734261416,58.243043858558345,125.58385624009529,19.959248697376346,7.497849828521494,167.26351106572943,1.76590813843207,5.526612963537428,0.0019485913649694864
0.2,1.83417,0.005,0.8075,0.1875,793.9848411620321,60.00752768043318,1543.571997032902,180249.6186041116,804375.4617646824,265.0660479936884,5824.657910623572,2455.585554408413,702.6908195692818,239.2851214234747,13.426149578146465,820.0227640146187,51.97482360913518,115.09472665804526,19.671412108985407,6.394142354980619,169.6863672085258,1.6228375702162794,5.7208922683344925,0.00201162152537524
0.19,1.93071,0.005,0.797631579,0.197368421,794.6902484076079,60.34712746242677,1532.536782127569,190049.0968078274,794569.3838685036,255.45080944475492,5860.890929902185,2439.8840812966178,707.7901834840926,231.778793160564,13.111381695745719,807.3246705837671,49.80937122247985,111.47960965849411,19.550857386033684,6.0253758789029375,170.5141118851374,1.5719313959841086,5.788546604715068,0.0020338674426783197
0.17,2.15785,0.005,0.774411765,0.220588235,795.7501267093437,61.00476802725502,1509.87701160269,213122.9609140304,771491.8798660962,235.1688728060299,5933.995882012993,2403.6142753369136,715.6412917174305,215.65051177743314,12.434317119125973,778.9757400136489,45.36483351276185,104.07090669100602,19.266808345402143,5.288195605841774,172.1768371110529,1.4647342571668267,5.928656416425998,0.0020806291059700817
0.15,2.44557,0.005,0.745,0.25,796.1987030570833,61.61973493911592,1486.2535325474587,242375.13518755903,742251.5883023727,213.37598957019557,6007.849415048923,2359.8039013498474,719.2912769980724,197.89440518991853,11.685236539272815,745.8241569226526,40.771239237446885,96.42523976613222,18.917719903658927,4.553749929926813,173.8047329431966,1.3495129161920432,6.075754772368877,0.0021310056396701108
0.13,2.75147,0.005,0.706538462,0.288461538,795.8076596621668,62.169714200727725,1461.4229611840697,280658.4112471005,704000.5332420279,189.9276489664918,6082.0478462307055,2306.6415939839076,716.9358975458044,178.31117876208367,10.850316783474193,706.4758126175423,36.034641064122006,88.54532121890476,18.49285283392318,3.8253695175193245,175.30954783326644,1.2249054464067317,6.230621271203968,0.002185855879142393
0.11,3.33486,0.005,0.654090909,0.340909091,794.2596701153076,62.6240832863874,1435.1296194016115,332900.9124071828,651818.2430378883,164.6695602328998,6155.496260604815,2241.248687448143,705.8487893138359,156.65733358579115,9.909763024926479,658.9397041340076,31.16631322890756,80.43502049876967,17.979166444939537,3.1073228510713347,176.53303238895475,1.088955239786947,6.394083250841356,0.002246192599248996
0.1,3.66835,0.005,0.62,0.375,792.9192708055165,62.80312616446724,1421.3703655024551,366875.17503077694,617888.304625645,151.31573525049808,6191.196400261645,2202.5584065696185,695.7791816723222,144.96333072690143,9.391173662662858,631.2358201043661,28.688375601156665,76.294448387097,17.683772084663982,2.7538601891536265,176.95538800591868,1.0158693483506005,6.479281099230329,0.0022787375541615026
