phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825),CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
3.0,0.12233,0.005,0.9825,0.0125,484.25463446235,27.514005202460748,2372.589218603424,8677.907012696729,978619.8474894123,725.4788643340701,3214.5138515413964,2212.1360206766158,213.49281462857186,260.35357091286124,38.143608838206696,1461.384982807,119.79823261008679,340.2639352131355,23.529195163056805,41.666236088147784,77.75091926807741,2.8508923093892,1.8915657064222418,0.000941743657547291
2.0,0.1835,0.005,0.97625,0.01875,466.8487696172325,33.08496164839266,1609.8256563776463,12246.074463349854,970582.6766378242,908.6688250502106,5280.603563360716,4022.0095044161485,520.5925512819563,363.9088343916276,50.43379539503864,1722.8125090430556,110.30004923228468,316.98418886709106,24.902010016753927,34.68131008556608,71.68650069146047,3.688911966970202,3.370669939795339,0.0018808927378114776
1.75,0.20962,0.005,0.973571429,0.021428571,462.5880230533312,34.413445620097896,1458.0838341323781,14180.135976854843,967554.6749393637,920.7995645954868,5858.260890997983,4456.9367466956,631.7274233099681,368.2130419118453,50.403221414040495,1723.9395997535391,100.99182492825712,298.1659195161155,24.251165741578966,30.2397121551557,69.92725397775634,3.5271465165167037,3.8809755386981335,0.002192656188041791
1.5,0.24456,0.005,0.97,0.025,464.5262952250381,36.153220196092626,1334.594396436826,17065.11149645704,963772.5695686766,901.0473138355347,6399.942708158756,4778.782068733853,748.6317601260104,357.55095955987673,48.20124137477096,1685.8278965263207,89.37808922706773,274.57029934733674,23.48179102616892,25.298627614376453,69.40114823673292,3.219337130686277,4.429423719801768,0.002502199716904006
1.25,0.29347,0.005,0.965,0.03,475.70022050738146,38.59396337375381,1241.562144808023,21495.688488378528,958753.8054772592,841.8079990721697,6865.2173539130745,4926.17414622944,858.776512188057,330.84175405470825,43.77377470443221,1604.5126472994232,76.23956961014392,246.6183014432716,22.774348857630294,20.25869328563001,70.79234335902515,2.808946403222382,4.993457760519933,0.0027793237547838433
1.1,0.33349,0.005,0.960909091,0.034090909,487.7318999964185,40.498171996694765,1199.8538610966643,25322.55741568783,954760.6007341716,786.1300790481987,7093.913523225347,4911.8790612779885,914.0497600991783,307.31834913772457,40.1679676439151,1533.275425977565,67.92962793459202,227.84090407936486,22.40218359612985,17.309642578580235,72.77882716841941,2.5314538415372487,5.329547502749103,0.0029189576844091104
1.0,0.36699,0.005,0.9575,0.0375,498.148665277165,41.97641380218619,1177.444627289773,28593.44752836948,951466.080737923,740.8368934662068,7222.291615788868,4855.659546721484,943.288166343217,288.70110957430114,37.434468958605244,1475.5275726053067,62.28107907109809,214.48286108498436,22.159585425809272,15.397536307911166,74.64461169563131,2.3377734378376593,5.549854731876315,0.002998647289379162
0.9,0.40744,0.005,0.953333333,0.041666667,510.53876755478694,43.6323386501367,1158.9856200269194,32654.735893712776,947455.6569257638,689.3418109145383,7330.258487874569,4760.6197491294715,964.3241784675799,267.8663752377881,34.48019051123967,1408.745456938782,56.56815971050843,200.43925885602735,21.898890628025814,13.534590752594488,76.97510769674625,2.13867535862764,5.765836378601908,0.0030670649621619838
0.75,0.48933,0.005,0.945,0.05,532.8869047935324,46.46413014088373,1137.94328287855,40896.17763503257,939440.0388004109,601.311333682745,7452.198274187086,4542.5784414300115,975.6736945808647,232.69485617366695,29.71559175082762,1289.2927105984988,47.89757755276591,178.049071120654,21.40774956849446,10.83674476492117,81.40138436580656,1.8312217806719404,6.079459886438237,0.0031486318788376904
0.65,0.56436,0.005,0.937307692,0.057692308,550.3244409182574,48.5910625529843,1127.8378898638205,48574.84782594605,932020.5633531885,536.0396881672563,7505.41172299385,4344.2804770560915,965.7628908971254,206.7679991559059,26.367160427356495,1194.5875646715215,42.05233260106247,162.2034277994048,20.95421179253478,9.103947718299313,85.01413464864201,1.6203147329099612,6.280121483871697,0.003189545229070936
0.6,0.61116,0.005,0.9325,0.0625,559.8137665591667,49.72765934229977,1123.8426193087198,53391.13811310392,927369.8475370574,501.57921999172095,7523.017170090263,4228.138774366687,954.264236472219,193.08491363979613,24.652571646972735,1141.943219576615,39.10920098961914,153.99200832265328,20.670910677983848,8.257907834662511,87.03059985735194,1.5128121130268262,6.377470400870898,0.0032061794351706105
0.55,0.66697,0.005,0.926818182,0.068181818,569.8233666452107,50.91362874686467,1120.5102884268406,59092.48073149582,921860.2788881755,465.9611087318965,7534.187998204216,4099.868770576535,937.6719594296899,178.92677500435235,22.91506659518119,1085.3249114783416,36.1514166705989,145.57957003157247,20.34045069772654,7.426092171403584,89.19271350966788,1.4037051599485022,6.472572312052978,0.0032203578474146967
0.5,0.73349,0.005,0.92,0.075,580.3612363259886,52.149601095459865,1117.8212193801257,65941.70451104864,915231.2894532449,429.22185522213067,7538.428963797179,3958.606457493672,915.320015911063,164.29268620130898,21.156850080590697,1024.3252592934118,33.177976635738496,136.9567668937439,19.95531940832881,6.6093418712891205,91.50500300820914,1.2927321107818697,6.565179905534379,0.003232121889812336
0.45,0.81519,0.005,0.911666667,0.083333333,591.4394224707718,53.436553380109196,1115.7718331166466,74318.27595745336,907106.3599865151,391.38980303865213,7535.032803779965,3803.182414013002,886.4175907783487,149.1772754731111,19.37922628223341,958.4641780931171,30.187599418026036,128.1104541792678,19.507925899579924,5.808887496453756,93.97231497381789,1.1795455134280717,6.654983853315761,0.003241462651200531
0.4,0.91709,0.005,0.90125,0.09375,603.0758627244767,54.776132737921955,1114.3842226214813,84791.12116126697,896920.4532664289,352.4833348158499,7522.979341707198,3632.0058784729545,850.0144053171636,133.56985142570005,17.582236818188864,887.1732335268515,27.178597034680386,119.02160529153217,18.99093069091043,5.02644856810665,96.59979799369923,1.0636883345885135,6.7415919776180475,0.0032482814402365516
