phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825),CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
3.0,0.12233,0.005,0.9825,0.0125,482.32414220035093,27.80085873727452,2342.505753945365,8607.349475286395,978559.7706317106,738.6953772223653,3271.874404352739,2258.7863496076197,221.31040101540606,255.00610367816495,39.63376162890356,1481.830249768587,121.09419778711813,343.7943922462982,26.185319812466023,40.53805065897926,81.04254723762821,2.887401068078071,1.96117338067672,0.0009657441715633464
2.0,0.1835,0.005,0.97625,0.01875,466.8684851358222,33.341704666760414,1602.199560956198,12231.45824098249,970591.8501716333,908.5795218053988,5300.66485953852,4008.1227067051555,527.5232262747251,349.7823174553641,51.39670420820622,1725.9867917771107,110.27305566350793,318.69101484358225,27.695785357953664,33.81320016653293,74.24416601713226,3.6084819827125774,3.4407603956354516,0.001894673039842599
1.75,0.20962,0.005,0.973571429,0.021428571,463.6247583115815,34.70921619740622,1454.6010901049929,14186.185856228787,967585.913771003,916.3259099557554,5865.584047718981,4420.271365384831,636.4428367945337,352.2657858546002,51.15474039337132,1723.2444096238414,100.79797981321532,299.6843349641211,27.059482318529938,29.585785320034944,72.33516558455408,3.4259400106970155,3.946564617117509,0.0022005066701294607
1.5,0.24456,0.005,0.97,0.025,466.44790253904614,36.48919290016085,1333.9224827375424,17091.29842064638,963823.9264487531,892.6768047712826,6395.8508988043695,4720.821652687662,749.7559959985725,340.27930947093864,48.738228209205225,1681.5443286023713,89.05758850286038,275.9321679458444,26.258791838406342,24.85158303947994,71.6573580205994,3.1048108603761033,4.4892588335934684,0.0025042643025923236
1.25,0.29347,0.005,0.965,0.03,478.23327067190434,38.956510842094765,1242.3659376313126,21539.99649448676,958821.6097626773,830.5837413070351,6852.442775903735,4850.905782297792,854.6386844639165,312.8769207851138,44.09548432583284,1596.4344336063848,75.7921921941459,247.8130654107017,25.426571532244765,19.974500658073218,72.88341352966903,2.6880178933468475,5.046728748229284,0.002777268466763463
1.1,0.33349,0.005,0.960909091,0.034090909,490.46488656458547,40.86402872963579,1200.9829199005271,25376.568182213876,954836.1437136077,773.8641268202986,7077.500108710255,4828.726892536171,905.861404407082,289.316551381577,40.358427466728415,1522.580710029863,67.39783678655877,228.92735308130779,24.90775192009035,17.093100715547592,74.75758961950103,2.40987537058687,5.378419629811956,0.0029157330521334263
1.0,0.36699,0.005,0.9575,0.0375,500.9388877501715,42.33727777524249,1178.5995717575329,28653.513745518158,951545.8585107084,728.1921685408568,7204.059293578571,4768.339599385003,932.0152700989239,270.8703965831596,37.536465883000595,1462.893644176437,61.69163200068131,215.49715806808155,24.527369449392626,15.212787777031815,76.53951845106353,2.2171611300064336,5.595464823335956,0.0029952461076609856
0.9,0.40744,0.005,0.953333333,0.041666667,513.3236363907025,43.981390484989795,1160.0448138808945,32720.63046112099,947538.9217788135,676.5862580055215,7310.595118178733,4669.977738209492,949.6680785845019,250.39332240954087,34.493703864010556,1394.0136416710757,55.923715519045096,201.38478144040263,24.091230782396828,13.371618066112847,78.77611477479819,2.0202521600517365,5.807778407268243,0.003063936020655538
0.75,0.48933,0.005,0.945,0.05,535.5476750504911,46.78097246634444,1138.7063483486302,40970.66194096078,939527.0718770572,588.920605484305,7430.802990107701,4448.4597754350125,955.4503885515985,216.18119828393728,29.599849650594894,1271.186562393299,47.186747884424825,178.9045564013008,23.2581212762257,10.69091623292451,83.0355376633163,1.718685325715905,6.114753782921685,0.00314655300248428
0.65,0.56436,0.005,0.937307692,0.057692308,552.8314043699435,48.876181861472,1128.3694091003842,48655.163635860656,932109.0088953531,524.269354506069,7482.841008856194,4248.817093704363,941.60658357943,191.23609059158974,26.17157275436599,1174.199419543627,41.317517419846354,163.01112820002805,22.522346883380877,8.962934351715269,86.51380239810312,1.5137309497453646,6.309887831084511,0.0031883549715976227
0.6,0.61116,0.005,0.9325,0.0625,562.226409405168,49.993967629259785,1124.2716960110884,53474.44974777489,927458.5979944264,490.2399485817653,7499.753847961277,4132.306333762411,928.1282976211158,178.16493164309398,24.420457527777696,1120.460589762952,38.37128836872432,154.7797414199629,22.082780727522998,8.118686817140297,88.45432762941816,1.409914180687514,6.404043000221987,0.003205396440724379
0.55,0.66697,0.005,0.926818182,0.068181818,572.1333078374703,51.15941860093899,1120.8599127146204,59178.85328816217,921949.0068599274,455.13792027555365,7510.109978185729,4003.8916465199427,909.5890386535208,164.70885334753405,22.649574219271734,1062.8190203774186,35.417666635635314,146.34959743375825,21.58744511824007,7.2890256612229605,90.53392202060263,1.305024697485571,6.495615280579111,0.003219898945690923
0.5,0.73349,0.005,0.92,0.075,582.563748313943,52.37354310058762,1118.127704720136,66031.19828445007,915319.5963490764,419.003831396727,7513.37226733993,3862.7435805714445,885.3698249090187,150.8747580816883,20.861931051900456,1000.9097601548949,32.45665051123273,137.71067880574796,21.030717257296665,6.475445785508745,92.75658276754952,1.1988548803849643,6.584321099312238,0.00323184803837458
0.45,0.81519,0.005,0.911666667,0.083333333,593.5347488045311,53.637911393909945,1116.0875865650535,74410.92526428465,907193.7427378356,381.8707876411829,7508.792693793437,3707.751629040931,854.7465284157628,136.6656704451493,19.05977066218539,934.3089279905786,29.487935321257822,128.8487111361666,20.407706757595413,5.679866511705368,95.12673943518769,1.091122274621369,6.669819647376814,0.003241167186580816
0.4,0.91709,0.005,0.90125,0.09375,605.0708095232624,54.9550542927507,1114.7809199235035,84886.89721302793,897006.2539200966,343.7627080365297,7495.317999168576,3537.4228986661897,816.8642761673226,122.07986616125761,17.24423961579763,862.5229693124227,26.510759836134294,119.74293032512512,19.714770046264835,4.904691334776747,97.64932172786418,0.9814490181940376,6.7516992713025195,0.0032476769378411976
0.35,1.0482,0.005,0.887857143,0.107142857,617.2060698853846,56.32908745000738,1114.2938508850052,98352.54973864909,883868.5309395095,304.6926759129536,7471.446286576212,3349.740049333542,770.7070580934604,107.1101020415707,15.414862727026827,784.9765410290564,23.523656314459764,110.36255055117495,18.950159901400514,4.152848647292196,100.32960801129438,0.8693335363206947,6.829468641740399,0.0032510305785993818
0.31,1.18334,0.005,0.874032258,0.120967742,627.3751928485199,57.47362411866595,1114.596309731766,112245.50760097144,870270.57994374,272.7450590035974,7443.43205259219,3185.2862551262574,727.017588915425,94.84933913135703,13.939515587813833,718.3454453885415,21.125145510094928,102.6299607473353,18.287336790848208,3.5704791644384546,102.59059658301875,0.7774440442929562,6.888350786070308,0.0032510393144308423
0.28,1.31012,0.005,0.861071429,0.133928571,635.2872249672035,58.361652988242234,1115.3074122411651,125262.87537838699,857496.2534386737,248.37778249539747,7416.230744409176,3052.4206778193748,689.8401750671567,85.48208446818914,12.824119452704618,665.440032675985,19.319814009008496,96.67534687506526,17.761485623245367,3.1461371983456683,104.35514168287116,0.7069697882342307,6.930378594544573,0.0032491707582715844
0.25,1.46734,0.005,0.845,0.15,643.4530531270913,59.27818902532656,1116.5179283056957,141394.90879958996,841628.377357912,223.65759960491346,7382.770198268637,2910.324407602685,648.5106548905256,75.9638914801563,11.698735268106905,609.8229392799611,17.50761318815715,90.56566040884015,17.212267969288153,2.73344493305164,106.17736086962081,0.6349234846814027,6.970471089085622,0.003245365492340624
0.23,1.59493,0.005,0.831956522,0.163043478,649.0384507377142,59.90674930332197,1117.6527181129325,154480.44126812095,828731.9807438377,206.9788332039049,7356.441639070683,2809.8925249669596,618.473642643852,69.53361103177077,10.941396504264961,571.1446884257819,16.29486653346675,86.39331279865925,16.833752071969105,2.4652454034259086,107.4220995009576,0.5858993198417981,6.996109772132886,0.0032415561485169167
0.2,1.83417,0.005,0.8075,0.1875,657.6159620307689,60.87872240869189,1119.9443510804865,179000.7442751802,804517.22165424,181.65842499408734,7309.875905274342,2649.671320948642,569.418633135275,59.76233681031812,9.79156167950212,510.5825772250243,14.467269189590382,79.95992528553603,16.2479640182757,2.074034598896893,109.32625415431477,0.510678694568058,7.0330196241892375,0.0032335512223616966
0.19,1.93071,0.005,0.797631579,0.197368421,660.5211370813879,61.21102059721957,1120.889135658503,188890.00966470502,794736.1477251487,173.1368723069382,7292.212514408669,2593.47719164177,551.94705748988,56.47287888243284,9.403766390372413,489.6880981357717,13.855423681382607,77.76219585486088,16.04781853258091,1.9467279960596116,109.96783943572562,0.48511676670672627,7.044961342796098,0.003230179096289337
0.17,2.15785,0.005,0.774411765,0.220588235,666.3778433767974,61.88862324564956,1123.0912920644407,212149.416583975,771703.4971652542,155.97071492704882,7253.209980280456,2476.5151467937785,515.2517908181162,49.849433684623634,8.619840216991106,446.7985535407042,12.627063185850176,73.27428875205281,15.639529172493175,1.6969735765879803,111.2532483293088,0.4332065672861945,7.068462762243982,0.003222216813953708
0.15,2.44557,0.005,0.745,0.25,672.2465597849892,62.583366780910566,1125.7609614468151,241595.2555548475,742499.2674911381,138.64020180026154,7208.677727020889,2352.9736529197858,476.1600711871048,43.17534371109018,7.822646070283021,402.4047125217463,11.391537154599739,68.64524601106315,15.218614359395977,1.4539471270796813,112.52555451929592,0.38020493849460035,7.091798788555077,0.003212428220816204
0.13,2.75147,0.005,0.706538462,0.288461538,678.018191779043,63.293010731458125,1128.959480585794,280080.00549432077,704272.2164946755,121.14653078479398,7157.7050003493305,2222.242696592496,434.64215203873994,36.468807163359806,7.009093872985813,356.4785421977767,10.147514125507877,63.847796397772,14.780261017695787,1.2179869015352944,113.75137864665246,0.3261000521717985,7.115703598848215,0.003200561268352763
