phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825),CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
3.0,0.12233,0.005,0.9825,0.0125,490.0871589553316,18.37341516246765,3054.4393321716284,10347.27628680387,980143.4333421431,449.4865684678457,2015.0797262541582,1012.4774156857795,24.613431013104968,129.09336828133502,12.699113165563787,1039.160982467323,146.5731593404559,282.42832666311875,12.44322158265888,23.697538943666597,61.56219551695433,0.6154462732029694,1.4920572980915159,0.0005231131479284776
2.0,0.1835,0.005,0.97625,0.01875,560.014725420399,29.123064584873646,2214.5228388381365,14789.789959749927,972611.5136096245,554.9198215194627,3620.90150888571,2062.768809079279,82.91806809829215,233.90080975042747,21.697571987548983,1288.8551959351687,165.02881657854968,303.164230195996,19.05863591211917,27.305358455592614,86.20542945388053,1.4225132372656843,2.7567627850633407,0.0011014522120539143
1.75,0.20962,0.005,0.973571429,0.021428571,571.4617327554662,31.687981751045758,2029.6475531115361,16946.997602967116,969661.5684645581,558.8132575110261,4089.143230011462,2344.0633649827023,107.58787551054026,252.7295647979644,22.911136617903384,1292.4470149050799,160.93726450072282,294.4761097695103,20.36579905260689,26.02061954362311,92.54299706472037,1.5834438018396046,3.1719758164359497,0.001299134760677602
1.5,0.24456,0.005,0.97,0.025,583.8823294416483,34.34718573621822,1861.485919662614,19993.951768354465,965880.8392125784,546.8811503587468,4568.232319533077,2594.1749707829667,136.6581302555647,263.72532179676887,23.251153401446324,1262.215088404511,152.54625441528648,279.52725084805815,21.50530354500007,23.808162898093705,99.90894419127866,1.6901784096797403,3.6319530709872487,0.0015153252596524984
1.25,0.29347,0.005,0.965,0.03,599.8039546228753,37.27894076284223,1713.5577111200766,24491.750187349826,960767.5478102914,515.0545048165818,5039.852609325348,2778.1959214017324,168.96395307498966,263.8680504188724,22.517498657458553,1193.0092181320338,139.5702327218827,257.98569007068903,22.479038480708077,20.754386036496655,109.28581395753281,1.725778812914642,4.134399629596642,0.0017422786911086945
1.1,0.33349,0.005,0.960909091,0.034090909,612.2258429276247,39.270103049288615,1635.7501011447582,28305.179310588715,956670.8818788143,485.05642204628913,5309.138559682236,2839.8098787716112,188.80446371096176,257.5365258263413,21.514561657506732,1130.9840033680143,129.51239206202158,241.7766833343485,22.974018651880105,18.577547791374798,116.44934354271426,1.7074737386980334,4.4537030812300795,0.001878466399645344
1.0,0.36699,0.005,0.9575,0.0375,622.1038498101103,40.733701981707036,1588.7386748872775,31543.752447660445,953289.2751509397,460.2917570475724,5479.20575525509,2854.9252649625173,201.64655777753075,250.31243648885726,20.609711990774436,1080.6423988500608,121.85348338712176,229.57603300456245,23.25554608363571,17.007119470730284,122.10423925488708,1.6773496405919932,4.672729821991729,0.0019671246714222526
0.9,0.40744,0.005,0.953333333,0.041666667,633.4842775315212,42.33102968878373,1545.722523772916,35553.85181517798,949178.1328834727,431.7322165936755,5639.510552613871,2846.3875434208976,213.73369622785037,240.55040410416427,19.521732860398036,1022.9092375152792,113.43759764035595,216.25665695579337,23.485444802683674,15.357487970687979,128.6268162647855,1.6322315494611348,4.895779359356426,0.0020527219781092875
0.75,0.48933,0.005,0.945,0.05,653.7738976872386,45.02710886303082,1488.7592474536063,43681.843505606135,940986.0994228281,382.08572704518883,5857.755451383582,2784.9031393809237,229.38147526720755,221.0104177807205,17.567937178726904,922.1196089508163,99.42783316896174,194.20759631215788,23.69450817509643,12.770120478691139,140.4043935181104,1.535354574020627,5.236006894066232,0.0021728003736010497
0.65,0.56436,0.005,0.937307692,0.057692308,669.6841102100768,47.0577155500923,1455.7553865347477,51257.73655622887,933430.3629013773,344.8241716291632,5986.251063606092,2709.6196672534625,237.28960698773824,204.7151363880149,16.070760033156763,845.2227666957656,89.20391656963332,178.17566375275527,23.706507243267286,10.998086194682417,149.87177699057202,1.4506734678002338,5.465353141032673,0.002245746469629393
0.6,0.61116,0.005,0.9325,0.0625,678.4023828306239,48.15106365152437,1440.6874756161426,56012.98451593793,928704.7573918469,325.073840078198,6045.009132308617,2661.5368038366237,240.22160760933002,195.60808712396565,15.269816078229544,803.7783513632841,83.84176190333332,169.78037047701775,23.662167485112533,10.106489661348935,155.17516395817754,1.4021669247480886,5.5805251765036985,0.0022797781181297366
0.55,0.66697,0.005,0.926818182,0.068181818,687.6417882963385,49.29954484731563,1426.5261323052812,61645.64089650273,923114.870343386,304.6429810807915,6100.042566410013,2606.578839416415,242.334517309674,185.87881170609617,14.436781943833413,760.2801776441712,78.32144942552448,161.1447861679283,23.57794073905489,9.215592421365935,160.90139522347857,1.349496756697292,5.695975349067628,0.002312111145648652
0.5,0.73349,0.005,0.92,0.075,697.4034005092503,50.504962640779894,1413.2141924611149,68417.17187327321,916399.1427247684,283.5810869192506,6151.389516796748,2544.9056044155845,243.51088443263032,175.54291167899584,13.573644135966871,714.667781159315,72.6504067117631,152.28012141064124,23.448763341526945,8.329070767044982,167.0862212053705,1.2926213844986616,5.8117293690123155,0.0023427517939112077
0.45,0.81519,0.005,0.911666667,0.083333333,707.6779629483893,51.76841851464294,1400.6704447785105,76705.14844107161,908179.7600401978,261.9332932004997,6199.184896463531,2476.7614620111945,243.61801202090544,164.61540981972541,12.682089898658859,666.8579405673132,66.83659150997777,143.19865544910624,23.269587804522327,7.450885245011386,173.7687786429705,1.2314860846958955,5.927904649955536,0.0023717782096373684
0.4,0.91709,0.005,0.90125,0.09375,718.4402786985448,53.089905660154336,1388.7780659402797,87075.84636684587,897890.0199998515,239.7344835706186,6243.696787443511,2402.4834433830674,242.50242938891478,153.10634270893092,11.763235765783936,616.7336030751952,60.88809555697368,133.91311801374323,23.035827217650414,6.5852405977194906,180.99236192731541,1.1660004730493148,6.044767285308397,0.0023993742637553562
0.35,1.0482,0.005,0.887857143,0.107142857,729.6391984464774,54.467603159103724,1377.3647010518423,100419.07316310269,884639.4516581245,217.0000252272849,6285.385922274118,2322.513833117254,239.98091090771175,141.0125980429142,10.817192794902473,564.1262552826952,54.81244000668121,124.43559186825102,22.74417465004443,5.736486989349866,188.80549778197064,1.0959919950348258,6.162832190912583,0.0024258866629137143
0.31,1.18334,0.005,0.874032258,0.120967742,738.8503554965424,55.607067868404556,1368.4058591416847,114198.31564471536,870942.1032113951,198.41530715518786,6317.200071014523,2254.818832504989,236.80025878285224,130.89683659311615,10.039770505315923,520.0886082255079,49.86428269142365,116.72186963768794,22.468696250260837,5.072532432839266,195.51727749711037,1.0365021402331198,6.25876683632577,0.0024467152139275336
0.28,1.31012,0.005,0.861071429,0.133928571,745.8532640202869,56.48038696133978,1361.658867180911,127118.82022889085,858087.0808485213,184.22314635463889,6340.539262460742,2202.115217489938,233.6418808358001,123.02806767862769,9.443392585852127,485.8048129476421,46.10295199511646,110.86148753641093,22.23874072928473,4.58466703498959,200.84077848592395,0.9896427242475043,6.332097516332797,0.0024624333121907806
0.25,1.46734,0.005,0.845,0.15,752.8767077458318,57.36603111116215,1354.7538171756166,143141.7400315849,842132.6513171213,169.78133379099563,6363.824421658332,2147.9678911507253,229.7361835009344,114.8831202910723,8.833866059448152,450.32709190552407,42.29801200932626,104.93621281034234,21.991324713658727,4.10621096704904,206.4286262857479,0.9405968652841479,6.407199504601993,0.0024785848026341512
0.23,1.59493,0.005,0.831956522,0.163043478,757.5299619245961,57.9607602278691,1349.9791879139493,156146.35636660096,829175.0797086874,159.99126839960832,6379.559236701149,2111.1847538456786,226.67038281103652,109.2744989159787,8.418990355589898,425.94140053704837,39.736185856453076,100.94870668536473,21.818789377999902,3.7926678755595664,210.30809960019224,0.9064961130506723,6.458641957902544,0.0024898175147075757
0.2,1.83417,0.005,0.8075,0.1875,764.3747468525244,58.85350140729913,1342.3842833825427,180530.28647319393,804863.2005500119,145.00824966778407,6403.976578638579,2055.2056537932663,221.29004076566756,100.5337503027326,7.78110783501525,388.11837241819126,35.8525933449678,94.9072788087065,21.553908527411103,3.3304623060454714,216.36898665391985,0.8527887929698509,6.538742419040916,0.0025078474820130077
0.19,1.93071,0.005,0.797631579,0.197368421,766.5941997529753,59.149606650052284,1339.6898836890066,190369.3861932795,795048.355884953,139.91893826460355,6412.4633943513845,2036.387246734907,219.2661954321936,97.51539638598175,7.563544278147072,375.14125902890055,34.546167165014865,92.87603483041667,21.465573664194185,3.1784619106147933,218.45530284996406,0.8340712634554279,6.566473263438185,0.0025143041209110843
0.17,2.15785,0.005,0.774411765,0.220588235,770.8845921903421,59.736162105649974,1333.962798608823,213520.02681993425,771946.2706661734,129.56568535054103,6430.209084567524,1998.6175918784952,214.8319471681135,91.28485127130503,7.119389856216752,348.55959938335167,31.913194300332222,88.78421482527614,21.292211033507346,2.8772359456763947,222.7276544156744,0.7951229792482165,6.624000845029424,0.0025281525589318996
0.15,2.44557,0.005,0.745,0.25,774.887739078638,60.309760280888426,1327.6436990942664,242843.82190114306,742670.6259181787,118.9295652251042,6449.340467461557,1960.821594812587,209.82395023009968,84.73770929733637,6.660661694948908,321.03284300112693,29.249579366227312,84.64793182840172,21.128574821520868,2.579021372355799,227.12958996504162,0.7536771543904217,6.685115073380395,0.0025436491252065607
0.13,2.75147,0.005,0.706538462,0.288461538,778.4495115459423,60.86139785810732,1320.5095068321145,281189.9945263605,704371.4634612304,107.92813845046255,6470.38027841532,1923.2300835047236,204.1518032008538,77.776684038178,6.183125666846147,292.3881057628015,26.548654786565564,80.45775425719646,20.983381405223266,2.282438778568979,231.64743524479513,0.7088903448049161,6.751245260785725,0.002561434029025403
0.11,3.33486,0.005,0.654090909,0.340909091,781.3287206972356,61.377963028797865,1312.2554992876992,333480.3390783621,652125.9909227005,96.44060032870755,6493.938876669275,1886.1467046832943,197.68876376223193,70.25749119306263,5.680414499846819,262.37852378103395,23.80000128239305,76.19867736733097,20.868908439151202,1.9850828857243727,236.24383554869036,0.6594203736722434,6.8246248275989965,0.002582387566157756
0.1,3.66835,0.005,0.62,0.375,782.397722224785,61.61748000482788,1307.5870548190917,367469.48848524416,618158.0846652277,90.46072413151103,6506.840562843107,1867.910932051333,194.10470590332,66.22407254171883,5.416677311830653,246.7530477893913,22.402849426042682,74.03600196555784,20.82821644495346,1.8348996000187048,238.54588312975713,0.6322816013712883,6.865102088335876,0.002594403614121303
