phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825)rs,CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
3.0,0.12233,0.005,0.9825,0.0125,454.8219724694175,26.034166927578703,2229.800079345139,8179.251520255764,978182.096950596,786.4958891357355,3504.6912634781843,2568.7733294041873,327.2834300501687,328.71152721484606,43.2891485533028,1614.5175508005939,99.21533369158244,361.33193602196457,24.683277447422853,47.09805795182443,59.17284927412883,3.06347827595837,1.9812968701622542,0.001068971066171759
2.0,0.1835,0.005,0.97625,0.01875,415.353507987166,29.75293664207968,1472.540526848976,11428.893085957581,969921.4501423691,1010.0357650037447,5732.268508264419,4651.544489389583,745.4362373976446,451.1295434224139,56.54618281122273,1905.2181581368286,81.83556062508258,329.96622810447263,22.930922689098093,33.635096284889535,48.96325911892977,3.3709985412696892,3.6455742373300333,0.002167963912420133
1.75,0.20962,0.005,0.973571429,0.021428571,409.9453809916684,30.81778699192501,1335.6426813680066,13327.86859990305,966895.5219947095,1021.3162475630551,6315.073052762409,5093.997341506764,890.927785292944,453.9968216604448,55.71438308188685,1905.655974300339,71.37989314827303,308.91604177264225,21.611128960305884,28.05825190415164,47.58918943973971,3.1294168846039208,4.197762601192068,0.0025096353087747368
1.5,0.24456,0.005,0.97,0.025,412.68336090181657,32.43514439746476,1230.3609866508987,16209.853213111646,963149.8959946868,993.1503899917648,6835.05839791605,5379.797360182662,1043.7472745747757,439.48339226056964,52.40598289254686,1869.1457425397125,59.83650207944573,283.48047703734835,20.445343477390413,22.4910583266667,47.837421869851326,2.8163664828310235,4.770508206126403,0.0028282471816976945
1.25,0.29347,0.005,0.965,0.03,425.6408165137577,34.83651156442582,1155.8436911849308,20659.367653518537,958189.1249873232,920.2744952769696,7257.871487817816,5460.365690154119,1190.7174780915507,407.22149957407146,46.85355991898834,1795.3617247773095,48.27807007563473,253.9584749326398,19.67081211966389,17.285952830161,50.18235111973359,2.4687886264100616,5.3384904430528435,0.003092090406609325
1.1,0.33349,0.005,0.960909091,0.034090909,438.6708005041028,36.71295796719629,1124.0304356326528,24499.094913423756,954232.084651402,855.5552722105887,7457.753849738143,5401.973181814103,1268.383684411066,379.75912438865686,42.67380452089872,1732.0563243377594,41.660895353349765,234.24618129791804,19.431545743275326,14.41547227953093,52.77982308406648,2.2524416472064646,5.669039345639661,0.0032164909338112204
1.0,0.36699,0.005,0.9575,0.0375,449.52628235019034,38.15237119686148,1107.2722801633145,27775.32896973432,950959.054260783,804.3842541897861,7568.603492074027,5318.939459047245,1312.634523786558,358.26879949278083,39.622591865071016,1680.840429131844,37.43461098305595,220.22898093141538,19.356019965872445,12.617255077269753,55.074251906291714,2.1058050794374776,5.883787672946617,0.003285183544688232
0.9,0.40744,0.005,0.953333333,0.041666667,462.04988290293807,39.74023439662024,1093.4427660687618,31836.943849575695,946966.363828193,747.3275239710923,7662.467421389433,5201.626675408643,1348.657800644856,334.3297576182746,36.40838746453685,1621.2867980520743,33.36246558320533,205.48404990682516,19.330176451634426,10.912706526058798,57.86602231152105,1.9569250652757066,6.093866835055469,0.003343568963720862
0.75,0.48933,0.005,0.945,0.05,483.74723966065875,42.38362148011115,1076.8344108553363,40064.647203451,938967.7791907955,651.6929749130468,7774.176741714869,4963.200059417001,1381.8892389244234,293.9340062086942,31.36294856696474,1512.9735185557688,27.52355115116078,181.96118321117527,19.328663869997822,8.530316699182064,63.10174704529295,1.7276183671037417,6.4006755323562405,0.0034156407341491574
0.65,0.56436,0.005,0.937307692,0.057692308,499.94340439829045,44.29869664759391,1067.4961257110144,47721.43832590913,931552.2585479534,581.771301854258,7831.305430029421,4762.776577030809,1385.2813968845514,264.0000052427424,27.894646908676588,1424.7819712133444,23.782635262933553,165.32573894010665,19.298018286336294,7.056550903255825,67.39278120227397,1.5687282301332128,6.600277745890918,0.0034569924479265044
0.6,0.61116,0.005,0.9325,0.0625,508.4871442897674,45.29317641842856,1063.049975868988,52522.199867538046,926901.3049894616,545.0454305707333,7855.10382864813,4649.615435736933,1379.5956198838671,248.1005872559618,26.137562835690037,1374.6717479908039,21.94790956958565,156.72014589152178,19.255046316837273,6.353512268667221,69.81275875213564,1.4866885677568664,6.698767723503805,0.003476867279411881
0.55,0.66697,0.005,0.926818182,0.068181818,517.2850975357553,46.30650643503175,1058.6044063309864,58204.68794335125,921390.211728398,507.1493413985916,7875.79459412492,4527.196568878826,1367.9000507542405,231.549440533231,24.36730116610609,1319.8037313996188,20.13188180706927,147.9221934246392,19.183165623720296,5.67285660341861,72.43541771764262,1.402410253685803,6.796429357980767,0.003496863666396017
0.5,0.73349,0.005,0.92,0.075,526.2980900262813,47.3330364435117,1054.039143010763,65031.63205288474,914758.7323413469,468.0648350460723,7893.279587775945,4394.683400362128,1349.1198004741973,214.31150414135945,22.584163673183898,1259.4578040509116,18.33039689017748,138.9309380276394,19.073292238173636,5.014507376431319,75.27889972997777,1.3153786465520032,6.893249202147134,0.003517543542964075
0.45,0.81519,0.005,0.911666667,0.083333333,535.4802390600826,48.365810312956,1049.2277818926898,73382.55458618101,906630.9026678082,427.7504558202049,7907.243043566976,4250.7826616424645,1321.8825518293213,196.33830840777688,20.786996344439114,1192.7418852933308,16.539116052267687,129.7438821859798,18.915419046068312,4.378465712104612,78.36491885786734,1.2249215343535338,6.989140332283689,0.0035395244179992264
0.4,0.91709,0.005,0.90125,0.09375,544.7781119228761,49.39635963915396,1044.0419562491466,83826.7095331409,896442.6051564955,386.136905003118,7917.006376009817,4093.522183485401,1284.4042947875364,177.56405879313877,18.972577800759566,1118.5388657132557,14.753592026625553,120.35529789019175,18.698836882391692,3.7648507102276003,81.71978280524986,1.1301397972589917,7.083892853309842,0.0035634666961573197
0.35,1.0482,0.005,0.887857143,0.107142857,554.1302962762932,50.41459450617759,1038.362020201938,97258.46840524918,883306.9773590155,343.12264379049464,7921.2763509842,3919.8958816879376,1234.322818758816,157.90073496322213,17.134602836407918,1035.4345786002955,12.969401256448947,110.75325944388976,18.41265126336229,3.173964541602607,85.3756646377968,1.0297991043850867,7.177094914024946,0.003590032146250324
0.31,1.18334,0.005,0.874032258,0.120967742,561.6051641383003,51.21263057842075,1033.4024814435297,111124.04964455908,869714.6363789822,307.6123307178577,7919.2042662364,3766.1794824511185,1183.079078159879,141.4532470772896,15.639996755058998,961.3436901060579,11.540210346658291,102.90271188821848,18.126767447727584,2.7180053094117107,88.54326314385463,0.9443768935989173,7.250059823934762,0.0036135528622560013
0.28,1.31012,0.005,0.861071429,0.133928571,567.1828211680116,51.79750468915385,1029.4327172866047,124121.8025655412,856948.2073222408,280.28421790097127,7913.1916394040345,3640.0507525049957,1136.7572300992176,128.6522024384614,14.499188799752487,900.5974104442028,10.466056796908065,96.9030631006151,17.876383693210766,2.3861245331249465,91.07587355031325,0.8765259621805033,7.303477095815051,0.0036326156427907274
0.25,1.46734,0.005,0.845,0.15,572.71832214897,52.368112050299494,1025.2721831086014,140236.2367919381,841092.8449505108,252.3177617883209,7901.958450014814,3502.4201923486617,1082.4319929056528,115.41302036702332,13.335255183865938,834.7752833630454,9.389401867618979,90.79230430792998,17.593958818428487,2.063239322561951,93.75478810475202,0.8046900103154548,7.355391540958994,0.0036528357290325796
0.23,1.59493,0.005,0.831956522,0.163043478,576.3774895550819,52.73981108749412,1022.4219440036264,153311.95560672026,828208.2376663302,233.3005619896563,7890.673317014671,3402.973221523432,1041.0994380854827,106.32485494242619,12.542675917502883,787.7465205850363,8.670179023875157,86.64660023064116,17.387720901005732,1.853198747621335,95.6270743913365,0.7541690111669609,7.388948030309728,0.0036668397154126777
0.2,1.83417,0.005,0.8075,0.1875,581.8077856459304,53.28424713935882,1018.121131855722,177822.13286015266,804018.1156726475,204.19340147491195,7866.138257399149,3239.6982385060364,970.2311847684781,92.27264928996789,11.321097179207744,711.9276392415965,7.589518378461243,80.29794678118728,17.051751028245796,1.546420955683143,98.57052380481392,0.6736674700788072,7.437318537627156,0.0036882251826620177
0.19,1.93071,0.005,0.797631579,0.197368421,583.5996609363092,53.46254080207477,1016.7101752125692,187709.70825836834,794247.5644050656,194.33355489724832,7855.417496337025,3180.869990108328,943.9698591706465,87.47217190747094,10.903159459069643,685.1272213183856,7.228996049997718,78.14089325567998,16.932774875178872,1.4464927270203862,99.58789329774909,0.6453921129004322,7.452839028943923,0.003695313767709008
0.17,2.15785,0.005,0.774411765,0.220588235,587.1505804331379,53.81552191129064,1013.9898904148854,210969.16336343484,771240.2811353052,174.37890058427465,7829.147941044904,3055.428161562343,887.034117314857,77.69312290141794,10.047309650396453,629.0450832557513,6.508006875193174,73.75308238803429,16.684382005394287,1.25037477849832,101.67470500077428,0.5863668104425099,7.48287889685054,0.0037090952451709577
0.15,2.44557,0.005,0.745,0.25,590.6466842045521,54.16620266187182,1011.5192037981801,240420.9284608056,742068.3759229642,154.12145645506683,7794.941099982434,2917.9995724266323,823.6682973232028,67.6797806325794,9.159371470431635,569.4420047680875,5.788037060861465,69.24800549722195,16.421468549841485,1.059605942292995,103.82266692434739,0.523661137006022,7.5115651218896256,0.0037217668470099306
0.13,2.75147,0.005,0.706538462,0.288461538,594.0609725886852,54.51950705217285,1009.4966449739179,278919.46676626726,703882.3621531874,133.58963770373398,7750.449193774466,2766.2919610033096,753.206484816815,57.45004881746718,8.231277666405322,506.081184258186,5.070816013977633,64.59484717402745,16.141417833602333,0.8747786794337474,106.00951223371703,0.4568132799456006,7.539124441157809,0.003732293534909152
0.11,3.33486,0.005,0.654090909,0.340909091,597.3283071137947,54.88347857794698,1008.2249907644009,331393.863719901,651759.0146492887,112.84035408198639,7692.453553344153,2597.565541963184,675.049107501932,47.05063585818649,7.253016865779913,438.7876216672228,4.3590569521938045,59.74913954540106,15.836563628346793,0.6967646954769517,108.18490918434698,0.3854389334694646,7.566453380621887,0.0037390628385024108
0.1,3.66835,0.005,0.62,0.375,598.8625283741541,55.07316293865894,1008.008183332408,365490.0371000086,617854.842130706,102.4140468618688,7657.046571652633,2505.853163124804,632.958380461467,41.81560156665517,6.741453337590811,403.6486425057788,4.0064584155577805,57.23445361351974,15.669464721516425,0.6107091226320616,109.2372429589374,0.34800206244672705,7.580720887472723,0.003740293628947203
