phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825)rs,CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
3.0,0.12233,0.005,0.9825,0.0125,481.2705595241437,27.754060864260094,2336.9159813341025,8587.740013878187,978552.2756915712,740.004891714057,3278.0748789133563,2253.746749611321,234.3957411726268,261.5735871607157,39.0555971119631,1491.2754977166333,120.01215253334273,343.628101912035,21.847149256276083,40.63360179249418,81.04264484870218,2.972024983073363,1.964249893570942,0.0009697237849403426
2.0,0.1835,0.005,0.97625,0.01875,465.7238340726524,33.29753843875548,1599.2114809475047,12207.77505821745,970593.8990403368,908.6122355202672,5300.102107973476,3986.352664431158,555.9386227338928,356.74907606980884,50.586073996366395,1740.7068394837856,109.02319067359768,317.71143924749873,22.761209220354537,33.15074026484951,74.06253816027267,3.672547462975469,3.450775861546507,0.001899240388641291
1.75,0.20962,0.005,0.973571429,0.021428571,462.7873520865375,34.69372500878768,1452.9531841940554,14164.931112161825,967594.2802294872,915.4760558616944,5859.986467203456,4389.510326665703,669.658890868582,358.6560994045071,50.32563559185876,1739.5970992166056,99.5748032673261,298.500946934212,22.152549760703103,28.769890872701467,72.1748256393733,3.475946882887432,3.958443573971744,0.0022032604220087546
1.5,0.24456,0.005,0.97,0.025,466.1770014205194,36.527605422402715,1334.126291442128,17076.38427260818,963841.4811017225,890.4956385636917,6382.159807835596,4677.589622361021,787.457414557467,345.76951145549253,47.91524007633841,1699.601869992514,87.92659202664514,274.5387848308732,21.469372921142856,23.941467354553495,71.5705294071897,3.140537793196595,4.501932692070959,0.002502762223053987
1.25,0.29347,0.005,0.965,0.03,478.8444363008646,39.082239931147406,1244.964603219251,21536.45117838901,958850.852007602,826.7442652031867,6827.065593823009,4792.153246206207,895.7123060406265,317.20900083634984,43.32010990867592,1616.1723811822937,74.83653800853844,246.20162164386548,20.87632079796145,19.052324353989366,72.93154929564177,2.711038648908192,5.058198334797863,0.0027682248888995314
1.1,0.33349,0.005,0.960909091,0.034090909,491.7563152999335,41.05975929044592,1205.2217379540382,25382.106383199785,954872.7273046428,769.0514084270105,7043.711389292361,4760.2737975011305,948.0466374729327,292.8860614745988,39.642464053137594,1543.2182725134844,66.58520115250218,227.1849931686139,20.58493442573866,16.211256756323586,74.91609143501805,2.426444239056778,5.3879598654758025,0.0029006281996263256
1.0,0.36699,0.005,0.9575,0.0375,502.73555492974833,42.586500942925035,1183.9719138640612,28665.727562713324,951586.9531188702,722.8278255689827,7164.413766172328,4693.912236921327,974.4548745654531,273.92747076968317,36.87649733626679,1484.0340319214336,60.985484274974624,213.67153933628956,20.403171206241268,14.379474522646484,76.78208270782795,2.229968209862526,5.603235535711661,0.0029756472215767067
0.9,0.40744,0.005,0.953333333,0.041666667,515.6534655532729,44.288541268612505,1166.5431678301945,32739.67771218056,947583.8196906336,670.8041315974366,7265.208876289921,4590.482766910358,991.929531778957,252.94994451758055,33.904112458638295,1415.5405648659714,55.32849940441959,199.48355138470612,20.211492141309545,12.60447435480165,79.10901855773785,2.0297398622716587,5.813472014027155,0.0030396787983888434
0.75,0.48933,0.005,0.945,0.05,538.6880277951004,47.17959511830652,1146.7757143879433,40999.3309413403,939575.4369423515,582.8642560515294,7377.8490977509655,4364.248309984648,996.5842200861455,218.0394481346289,29.14273929028619,1292.984945373986,46.75557354905715,176.91755112360678,19.847438471391488,10.054686492394804,83.50913962564086,1.7240519235446172,6.117040302702271,0.003115531555095983
0.65,0.56436,0.005,0.937307692,0.057692308,556.4772503527404,49.33467737555976,1137.313810704497,48689.0097929559,932157.5003424027,518.3237043504345,7426.254930837451,4164.310297328723,981.3944228829489,192.68371301469534,25.81846572305474,1195.8967974206469,40.986352671894196,160.99831501700012,19.50249289646024,8.432210271803326,87.07791120839839,1.5169624355395666,6.3099956369647066,0.0031534373864184053
