phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825)rs,CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
0.28,1.31012,0.005,0.861071429,0.133928571,581.0323026986715,117.37686476874167,1070.1855965142108,124848.9494132048,857257.148522648,247.98894236677944,7669.442637036215,3295.1396147104588,824.4301697533107,116.55397289231665,12.004982902956764,738.9630318360079,10.03719146851129,99.27415201291697,21.051516991779444,2.301331189799681,102.23335968837054,0.8290158460700834,7.126311033152052,0.0034540516530119593
0.25,1.46734,0.005,0.845,0.15,587.7711396765309,119.16722975080145,1069.5497473987525,140965.37325100802,841388.9252498344,223.5949060599802,7645.528518574822,3160.0263448009323,782.4228317310574,104.80409313290856,10.988556709034237,682.1409706369593,9.024898865490444,93.21168416418851,20.545193969232077,1.991296120479052,104.15525069683939,0.7529760901377699,7.166358527849372,0.003456451844571755
0.23,1.59493,0.005,0.831956522,0.163043478,592.302374915755,120.37513970952358,1069.2118341731725,154038.61299630164,828492.8043595022,207.15297142957357,7626.635401667009,3064.8447070502607,751.7588420622623,96.77679024480575,10.307382828471134,642.441623975905,8.352671058623486,89.08890105243293,20.178203968940736,1.789497401828488,105.46756633024033,0.700668776249204,7.192701855946283,0.003457673467441383
0.2,1.83417,0.005,0.8075,0.1875,599.1242317511695,122.20908339844092,1068.865237220408,178537.14036128376,804279.8499180876,182.19722459197905,7592.997737206059,2913.2824440837257,701.3745963763475,84.41824456761479,9.277127271191883,579.93830330169,7.34842483958644,82.75959287259205,19.58073505994159,1.494697559930804,107.47728501052852,0.6193542995896095,7.232052149396923,0.0034587872825145873
0.19,1.93071,0.005,0.797631579,0.197368421,601.3934792419507,122.82628528233322,1068.799989032641,188418.1268804838,794499.9330460757,173.79479727628433,7580.150985853888,2860.1452478879733,683.3212622089206,80.20865512242453,8.930592449801157,558.2660085225964,7.014821586936475,80.60494540483509,19.36830751956726,1.3986757444408955,108.1559439747312,0.5913885832764026,7.245254054634951,0.0034589286374520716
0.17,2.15785,0.005,0.774411765,0.220588235,605.8964744777703,124.06908120573976,1068.7575317033754,211659.19180951733,771470.8299818626,156.8541096300209,7551.588651469346,2749.4602640886087,645.182903636566,71.64703079378607,8.231170978190189,513.5827427343387,6.349458503507922,76.21626150171191,18.921942677337842,1.210256429098293,109.52003128379927,0.5339977674354922,7.272109213719717,0.0034587975131514593
0.15,2.44557,0.005,0.745,0.25,610.2981420258119,125.32147955974376,1068.846468376725,241083.92864307895,742272.4539401717,139.71943178147353,7518.606680122107,2632.2494613044023,604.1652042815019,62.88992016711179,7.520812336997917,467.0151921566879,5.6867621638495125,71.70387598439908,18.444058451695188,1.0270338471871066,110.87988788357409,0.4744582358856063,7.300178719083047,0.0034580265115860083
0.13,2.75147,0.005,0.706538462,0.288461538,614.4903428505387,126.57911092400234,1069.0798953016103,279544.18423376227,704054.7349508418,122.37362602150802,7480.294244518953,2507.605136702529,560.0586470107547,53.93699625979265,6.795683087907249,418.43450931478094,5.027087942396041,67.03945682196733,17.92905591717121,0.8495708756131273,112.20704067445982,0.4125233016363748,7.3306860240197915,0.0034565036281487644
0.11,3.33486,0.005,0.654090909,0.340909091,618.273444720489,127.83205378427294,1069.458510688364,331965.4991461914,651894.140172356,104.79830365557213,7435.403466106003,2374.44475189699,512.6644314847475,44.80252157689078,6.050609655844026,367.7005556662682,4.370961753358589,62.18271037956425,17.366502588371922,0.6786545826553159,113.44527156508383,0.347978871228167,7.36589610956258,0.0034541219466159194
0.1,3.66835,0.005,0.62,0.375,619.9021312798667,128.45083309262688,1069.6954786857518,366028.1180894535,617969.3654903286,95.9189867714268,7409.9523474675625,2304.28289899284,487.68494082081656,40.17923734904689,5.66849031813747,341.4795349722726,4.044460757149967,59.6644522598009,17.061570840158065,0.5959966983120685,113.99854650398335,0.3146906915655334,7.386521418405447,0.0034525796179309745
