phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825),CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
0.6,0.61116,0.005,0.9325,0.0625,678.6751809115548,47.52443265550056,1461.7140768740908,56096.38927703403,928725.0517040634,341.4570732322791,5947.1963855786225,2617.310182616461,246.82890529301204,205.81814058766278,15.570916752849925,826.2683973204184,87.68410114367848,170.91886910239413,22.895458471310675,10.694844660718886,132.2124103929257,1.268710232197829,5.43451514442758,0.0022311369874343004
0.55,0.66697,0.005,0.926818182,0.068181818,687.6671314035354,48.670401611896686,1444.9483211985644,61720.983329150244,923135.3293601726,320.0511930809691,6010.150894250229,2562.6374550567916,250.11347603539443,195.41817774882875,14.733498121639347,782.9824023690762,81.88657012163193,161.88094418118584,22.77387112006094,9.72687498039374,136.86729574900733,1.2170753354816206,5.5588857945093775,0.002268904974603592
0.5,0.73349,0.005,0.92,0.075,697.2576614384749,49.879458752224735,1429.2133454180746,68485.82426750573,916421.415980187,297.76415395441927,6068.732917124455,2499.5068383000994,252.3295148575095,184.2081061184122,13.855368875502458,737.245741570594,75.89798154123281,152.55345731170146,22.59395008692022,8.75802196899068,141.95112844068942,1.1610292486031577,5.6838293435376634,0.002304845657477969
0.45,0.81519,0.005,0.911666667,0.083333333,707.4542427240069,51.15428853634426,1414.4557231371214,76768.8170396418,908205.581533667,274.64948457326176,6122.89204066451,2427.9948983169443,253.28514119015398,172.20294205835904,12.93839598480862,688.945507119172,69.72827957821568,142.95038494711082,22.347460356069575,7.793421887994604,147.5085711300118,1.100507368826439,5.809334395323707,0.0023389252526000684
0.4,0.91709,0.005,0.90125,0.09375,718.2504847880534,52.496655344163266,1400.5924405480741,87136.63827039994,897921.1587109906,250.75768393463326,6172.6866018727005,2348.2853357034783,252.75587874334704,159.4201468039094,11.984117589969449,637.9323165437396,63.388851230379636,133.08800494281266,22.026038817436348,6.838909694563964,153.58949891064475,1.0354302182261126,5.935494787329341,0.0023711954125223656
0.35,1.0482,0.005,0.887857143,0.107142857,729.6169017529583,53.90675256811119,1387.49404560366,100479.60280027502,884677.6358395029,226.12824569743748,6218.331880294726,2260.680013809996,250.47288454884276,145.8743930382024,10.993334088809348,584.0022389221638,56.892077667540576,122.98413465281152,21.62195412423472,5.901036581496016,160.24994427772506,0.965677002493932,6.062593078514887,0.0024018423014530122
0.31,1.18334,0.005,0.874032258,0.120967742,739.0755102086587,55.08200989470632,1377.4309848223218,114260.97413278921,870987.0646673002,205.9049730509961,6252.1543578483725,2185.197346370567,247.1631629496521,134.489876292288,10.174061654993901,538.5680525234785,51.58972796191359,114.73912087858136,21.235246276268516,5.1675342517433815,166.03777584423173,0.9063639716494194,6.165352509411239,0.002425454579794403
0.28,1.31012,0.005,0.861071429,0.133928571,746.3407209002895,55.988877941276044,1370.0235264326757,127184.75675457496,858137.683770882,190.42767055605114,6276.197476633128,2125.6224234995584,243.679656306118,125.62346288794322,9.543180140173815,503.02560469395553,47.55548701026078,108.46611187408978,20.907459836208936,4.629737897149179,170.6699911515034,0.8597004443833719,6.243424757665616,0.0024428678117186177
0.25,1.46734,0.005,0.845,0.15,753.7016158935327,56.91465064050427,1362.6264178217775,143212.71976631955,842189.2390161225,174.6667752871825,6299.379825285927,2063.6737969391893,239.21747635279988,116.45831211576346,8.896846532941236,466.097982116172,43.47387482609449,102.11904456925619,20.548191678456377,4.104316200440507,175.56977684611806,0.8110020519976707,6.322808199082885,0.002460296034424215
0.23,1.59493,0.005,0.831956522,0.163043478,758.6267716620445,57.54024485001595,1357.6317711585987,156221.88085732862,829235.7524374122,163.98649489362015,6314.529458762988,2021.1449742211173,235.63359270485344,110.16714885412233,8.456347977487098,440.6350739342803,40.72679778037827,97.84674900043512,20.292416343003588,3.7616614014056013,178.992996597857,0.7772840160599243,6.376769810204185,0.0024721002076205424
0.2,1.83417,0.005,0.8075,0.1875,765.9596606186522,58.48632310567727,1349.8977920704351,180614.83853573192,804929.9161724081,147.66741064899904,6337.158429652591,1955.66964200916,229.2227358579699,100.41923587671582,7.778759099572569,401.0246924550787,36.56638617740056,91.37524111423987,19.888016669349184,3.260057571055907,184.37387900553145,0.724530098706442,6.459988417583501,0.0024904738120804944
0.19,1.93071,0.005,0.797631579,0.197368421,,,,,,,,,,,,,,,,,,,,
0.17,2.15785,0.005,0.774411765,0.220588235,773.0694616572315,59.43215375780941,1341.6142392803185,213617.06071696157,772018.4707175313,130.9129271192594,6360.2857656504375,1888.422201724941,221.3829419566428,90.21634738437602,7.0763569083696085,359.46891376649404,32.35468907106249,84.82194196007104,19.46652051221909,2.773953933190323,190.0581344206116,0.6685602207413069,6.54731112125818,0.0025103497898357205
0.15,2.44557,0.005,0.745,0.25,777.5461476268033,60.05436045696965,1335.5776678556665,242951.7900768231,742745.7437651423,119.43470830913041,6376.443272988851,1842.781724369356,215.2272102691583,83.08787964366512,6.590375617309296,330.49536688571925,29.51425727631546,80.40079710812506,19.182941435355485,2.4583875741203176,194.01352307799795,0.6289051032928146,6.609013923350903,0.0025250093149395206
0.13,2.75147,0.005,0.706538462,0.288461538,781.6511521659739,60.6608009937557,1328.9148674173703,281311.79029343143,704448.3720743293,107.63647188761018,6393.614572304283,1796.6559559113489,208.19886260970358,75.61393189049126,6.085909410918268,300.31652375206,26.64226194773756,75.92897385242023,18.90475360773396,2.148943468829753,198.08727596710085,0.5867148425053488,6.6748970773388,0.002541392814541056
0.11,3.33486,0.005,0.654090909,0.340909091,785.155716014571,61.23953557361924,1321.3652955147393,333620.026441183,652202.719691709,95.42174293799012,6412.201678084052,1750.2201450137366,200.1420218028786,67.6800119538225,5.557165954099022,268.6964199700482,23.730540678769444,71.39318761040643,18.641064791162933,1.8441580583088397,202.2427213439035,0.5410300128635445,6.7469341315829885,0.002560226397967512
0.1,3.66835,0.005,0.62,0.375,786.573051950303,61.51336886532048,1317.1549829844353,367620.2343564393,618233.5336071008,89.11508827483979,6422.117404104721,1726.9455724047705,195.66074391598008,63.48855743707705,5.281023092939962,252.24328143094834,22.255790289880736,69.09469348116868,18.518203881972948,1.6926795003609356,204.32625774714845,0.5164093986103457,6.786214874493088,0.002570846881367383
