phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825)rs,CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
0.6,0.61116,0.005,0.9325,0.0625,404.2543386869266,112.83497892505483,1142.4554892448984,54128.083447332305,926636.2244972421,665.3918840393428,7098.92314928127,4811.842257391331,445.19901564854285,324.8010532158691,26.428510347231253,1446.4044676865499,102.6361532109144,299.2715642693599,23.408060973778085,21.608314146115887,103.29851712720485,2.873701444961349,5.167503620399126,0.0031341878398874496
0.55,0.66697,0.005,0.926818182,0.068181818,412.15296056662834,116.31199572802336,1125.1316220478293,59700.4356611921,921059.7423761268,631.2590960221291,7198.76068944344,4764.217406423141,462.35819978648277,314.38499903987775,25.221023172019837,1389.101224922415,96.94916185954465,286.8923782811341,24.09508743819639,20.155962160863115,106.79129625598209,2.777443900447556,5.325347742476207,0.0032024147144147294
0.5,0.73349,0.005,0.92,0.075,421.3435077157653,120.11157846278894,1109.7548104780615,66420.62221813582,914374.7484295703,593.3187243741996,7289.23491084383,4692.428141402556,478.4430552944753,302.211338575652,23.890114787686844,1326.4061125507242,90.90285295976248,273.56358889041934,24.852093161525946,18.665494588606997,110.73692638323638,2.6681594707735066,5.485742787150977,0.0032651461493128906
0.45,0.81519,0.005,0.911666667,0.083333333,431.9952505811527,124.27238228420394,1096.3842499134466,74668.34348532362,906206.1406112968,551.4220640909284,7369.060393587726,4593.896049481001,492.9826057398267,288.11549515993664,22.429173068191798,1257.7945398693764,84.45895522059271,259.16147774286145,25.678906496338236,17.12870892208678,115.19729787064423,2.5444892870442946,5.648862474016766,0.0033215445557658032
0.4,0.91709,0.005,0.90125,0.09375,444.30850590021157,128.83986668935967,1085.1079467285085,85012.52256317601,895990.3988080012,505.44011365180705,7436.704576510289,4465.712877753664,505.3554384657849,271.90640418141174,20.830659358115657,1182.6065114268347,77.57534272546194,243.54489574888126,26.571039206498593,15.535564681993895,120.24368496271408,2.4048306097606553,5.814855543290407,0.0033706623246806014
0.35,1.0482,0.005,0.887857143,0.107142857,458.519681109687,133.86774494285194,1076.046552564109,98346.23481169881,882840.789899068,455.2783627691804,7490.344186919169,4304.624427114393,514.7371558015094,253.3623995364896,19.086443378893154,1100.0042152677574,70.20755184295822,226.55479469836578,27.51675433558009,13.874061448719344,125.9572231961006,2.247309206007487,5.983837282506626,0.0034114336975233335
0.31,1.18334,0.005,0.874032258,0.120967742,471.4393619209746,138.26387737699923,1070.4962378860655,112132.77262618969,869246.5684461714,412.110468275825,7521.731344294255,4149.654209555979,519.3606501597044,236.67295711159346,17.580642273107067,1027.8708502616169,63.93500966201675,211.85566801383075,28.29637271304614,12.486339757689922,131.06863290446353,2.1069629374624648,6.121235897616835,0.0034372494294106688
0.28,1.31012,0.005,0.861071429,0.133928571,482.1371103399365,141.80340853268012,1067.387381400876,125069.0178993698,856483.6606359904,377.96981606337994,7537.716309325091,4016.904136180271,520.6795372436245,222.97294165146636,16.384250390967257,969.7956287057359,58.996261966726685,200.12176465394188,28.881262627488574,11.406297208012312,135.24913870224094,1.9924843971966693,6.225612945105011,0.0034522167619627847
0.25,1.46734,0.005,0.845,0.15,493.7783073294778,145.57032758630078,1065.233697524163,141117.77500356542,840635.4606900014,342.34115683008656,7546.546342526231,3869.01068870405,519.736724468172,208.17243265005692,15.128687858052173,907.9218337752351,53.84859296683501,187.7313516792708,29.45132499777326,10.288802752703376,139.7489488079663,1.8693668740196658,6.331181908919519,0.0034630966530619146
0.23,1.59493,0.005,0.831956522,0.163043478,502.0992149301133,148.21743285172,1064.3540183571151,154145.86560067197,827757.3136696961,317.7817530296727,7548.119026591616,3761.547692942323,517.6256005841584,197.64749281062208,14.258076635792746,864.3547493509299,50.29816892987085,179.08391263202833,29.81346983781238,9.52133809684221,142.9346542299292,1.7820901428435802,6.402273065552418,0.0034679324158297864
0.2,1.83417,0.005,0.8075,0.1875,515.4718325025909,152.40712060920436,1063.9104178688983,178575.43015847966,803578.8733254533,279.77686135768073,7543.427261876956,3586.342747396434,511.8255900461296,180.78485865159294,12.900770221185885,795.1557712089386,44.79271813997343,165.49679625816336,30.30899174599745,8.334177113271314,148.00011051668338,1.6426111313804128,6.510130218209136,0.003471333995331111
0.19,1.93071,0.005,0.797631579,0.197368421,520.1758492399136,153.8653062988989,1064.0052694819365,188432.74353528977,793812.6635546752,266.8095995956717,7539.849985964942,3524.0568873328266,509.0935147685678,174.85484186170743,12.434397908394512,770.9763955464405,42.90968223735391,160.7961075238498,30.45574643985851,7.928491926900528,149.76532767806626,1.5936368903231806,6.546461742327651,0.003471393548376993
0.17,2.15785,0.005,0.774411765,0.220588235,529.9628963415872,156.87913800751377,1064.5747220262504,211624.66007937765,770814.7243578538,240.4492601668874,7529.4383442441285,3393.422798553359,502.26110344016826,162.48755930561666,11.48029200394292,720.7961610229125,39.07261204740559,151.12541576192865,30.710032049865614,7.101792153366351,153.40784494412304,1.4915749453484546,6.619827525375563,0.003469823371714658
0.15,2.44557,0.005,0.745,0.25,540.257709147065,160.02879727730635,1065.672890976196,240996.57807408363,741653.3430483177,213.55266745922174,7514.347018093407,3254.414008423743,493.3773199133261,149.3784111190247,10.496938568419797,667.986312646338,35.142801235907605,141.08107055913618,30.894007710336865,6.254547986470462,157.18997513418037,1.3834226829297303,6.694378884586052,0.003465892369800291
0.13,2.75147,0.005,0.706538462,0.288461538,551.0485456144099,163.32203486846785,1067.3401541213616,279398.1454919696,703480.1209485625,186.1658402527437,7494.018460865879,3106.6160818369517,482.11163204642014,135.41995528658066,9.48287298210144,612.2573069467783,31.123850049735577,130.64289267213604,30.977431865965162,5.387169604235556,161.08766576257483,1.2681540446674997,6.770593166195098,0.003459406849425581
0.11,3.33486,0.005,0.654090909,0.340909091,562.2959404417898,166.7689202008733,1069.6573904707313,331751.4707476793,651374.6675304825,158.34653182347992,7467.525912938756,2949.4544573696726,468.02928096175754,120.45267464777662,8.435471008192414,553.2355502380377,27.02114113574306,119.78503623806705,30.913886245563564,4.501033697687905,165.05147156883595,1.1441716577960892,6.849292300688596,0.0034499816124831315
0.1,3.66835,0.005,0.62,0.375,568.0664226798855,168.55499530711378,1071.1137763199756,365774.9843827255,617483.2206707583,144.29690088971438,7451.4549086639845,2867.085027842151,459.74680672583384,112.51816828125004,7.897869421483088,522.3352768969849,24.940646987599923,114.18773499779779,30.804945051319486,4.051787553423748,167.02972740703134,1.0781473963074848,6.889990211111461,0.0034439117395318386
