phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825),CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
0.28,1.31012,0.005,0.861071429,0.133928571,646.4639000854534,59.32848803458696,1125.613284134613,125737.49629112594,857828.8695497907,205.9944903719784,7242.473415517231,2650.486635119897,542.1925173335022,69.12465869693952,10.536214165694403,562.4450969527353,17.31497526990663,88.8794496643748,15.995347163107494,2.5678462719431687,96.15449829274012,0.5264509458126082,6.910242655881075,0.0032156740919138077
0.25,1.46734,0.005,0.845,0.15,655.1999807943206,60.31895557799071,1129.5564390775367,141871.47080380263,841940.5706876727,185.84069133882437,7201.29848008562,2520.615749063749,507.2932578069031,61.478183045653324,9.605220050765562,513.5748392358846,15.71931304371625,83.25338232191505,15.602049961151076,2.2457860984725175,98.05729945644622,0.47386397605254477,6.938050394426389,0.0032008405346633313
0.23,1.59493,0.005,0.831956522,0.163043478,661.1101291473055,60.994796337949644,1132.4407255086342,154955.37755674525,829027.8772629665,172.35240672224637,7171.254050982559,2430.935251516946,482.70518385437344,56.35410455245458,8.98384645206113,480.07967736119105,14.653308270676277,79.42564517393087,15.328488027871552,2.036300402467115,99.36718353508252,0.4382997154219313,6.956213290010237,0.0031900067688650493
0.2,1.83417,0.005,0.8075,0.1875,670.0504458280295,62.03093035454051,1137.1628805172797,179467.93004972735,804784.1508791223,152.01365179645762,7121.866501351004,2291.356646837894,443.765125157399,48.61925821459443,8.04825751329771,428.39094875902634,13.048677120819505,73.5468783775969,14.899065910875839,1.7297839485774786,101.39129157465361,0.3840142485489735,6.983366602847473,0.0031723041960300107
0.19,1.93071,0.005,0.797631579,0.197368421,673.0323360525942,62.38174236303962,1138.842878680751,189352.9748385436,794992.1102731487,145.19814526345905,7104.14653981221,2243.38519328706,430.22213473029655,46.026035855386695,7.734814150447226,410.75915134442386,12.511725944910781,71.54517646617094,14.750143926082048,1.629630182740095,102.08013336335696,0.3656265193281291,6.9925386604765905,0.003166015911826216
0.17,2.15785,0.005,0.774411765,0.220588235,678.9545634767508,63.089869049531465,1142.35689406333,212601.1009659679,771935.4024679846,131.49834800991098,7066.627481170191,2145.1063529434223,402.27371689499574,40.81448313880959,7.104343685187941,374.86441446475453,11.433646834517642,67.46805609325688,14.441930465135073,1.4322748920884603,103.47364949895797,0.3283405434404346,7.011392006238948,0.003152875400056544
0.15,2.44557,0.005,0.745,0.25,684.7405472285121,63.803156396466086,1146.059505236707,242031.38016659115,742704.1221551262,117.68517268772337,7026.067504419738,2043.497779990194,373.1636548892239,35.5675694175186,6.4673870342664905,338.09411220737786,10.34852523496209,63.27744982666535,14.116766094939665,1.2387588003965542,104.87635198998106,0.2902866957284111,7.031488018668186,0.0031390373620326616
0.13,2.75147,0.005,0.706538462,0.288461538,690.2346492621913,64.51418570808177,1149.9089749927653,280495.6253506342,704446.8730163742,103.72564917276819,6982.059066533456,1938.273141182121,342.8964353249416,30.286049763952043,5.8214147998144234,300.40523246166026,9.254199305770529,58.94981050094567,13.768606569620953,1.0489708771606188,106.26189648675593,0.2513588771423847,7.053862709256089,0.0031246330099253226
0.11,3.33486,0.005,0.654090909,0.340909091,695.1627353219159,65.20897320748401,1153.8213011647067,332919.6169591531,652238.1582032839,89.5767356346167,6934.037617500157,1829.1294194437899,311.5196491479819,24.977964005738862,5.163232667906175,261.7565346259411,8.147926557076676,54.45259551454511,13.386751691656036,0.8628549961526915,107.5775193339031,0.2114666234552532,7.080269235040451,0.003109918125809182
0.1,3.66835,0.005,0.62,0.375,697.2703595999707,65.54269212972751,1155.75624252313,366983.3264435683,618285.1839309379,82.41440038955908,6908.266766656074,1773.0008948818793,295.4536713014556,22.32037056807691,4.828358716197108,242.06277207631172,7.589243203040192,52.12642167109529,13.177520743473526,0.771198420083774,108.17850069648702,0.1911447173520383,7.095886016108177,0.00310257547917242
