phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825)rs,CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
0.6,0.61116,0.005,0.9325,0.0625,557.7032384393154,49.65626533427655,1098.7153627537073,53700.97506921768,927794.8633028958,413.9834881884835,7519.681018202453,3819.4235309377805,794.9448732318103,149.3094501887456,21.05733118380238,990.2988535203572,34.59957033685398,146.33785907824503,20.948397748241998,6.904984672120941,79.21497133349256,1.0620488241718242,6.562610534224923,0.00331747885520022
0.55,0.66697,0.005,0.926818182,0.068181818,568.2400438175512,50.85744521475493,1098.8241921031856,59438.2903526945,922291.908897524,382.03422441632154,7507.212006881788,3676.5755635773485,770.0522372361878,137.08143301403064,19.436858485322187,932.409233606546,31.907011745338085,138.2497533020805,20.625999433370094,6.216189501880837,81.26375023389143,0.9799559468743149,6.632751487086788,0.00331801962858559
0.5,0.73349,0.005,0.92,0.075,579.2705985716614,52.10785981596955,1099.6982200064756,66321.55022091488,915665.2540428806,349.7971358449092,7487.947146206429,3524.147766720021,740.798851315768,124.75736601556721,17.82370997847316,871.4692504937329,29.22396719417273,130.01446409464455,20.255915756729895,5.5459312818216695,83.44314057906712,0.8976953576452773,6.699253464909446,0.0033154115305856794
0.45,0.81519,0.005,0.911666667,0.083333333,590.8081145289486,53.40982975614215,1101.3616832010377,74729.33605287595,907537.5276950165,317.32738021716926,7461.470844056218,3361.7387484782716,706.8876490460252,112.35285977006342,16.219890041034528,807.3062350258219,26.550210298128825,121.62101620277268,19.83378870229379,4.894898942594955,85.7608578082397,0.8151272266978411,6.761982854733748,0.0033095728011399085
0.4,0.91709,0.005,0.90125,0.09375,602.8679438336711,54.76645511881194,1103.8560820512978,85229.35950533579,897342.6048845531,284.6653556526875,7427.21692018507,3188.771589590643,667.9885284299405,99.87689392251994,14.626363824328156,739.7223951861075,23.88478392746134,113.05201530236968,19.355298378826653,4.263747292231322,88.2267824292293,0.7320464323121633,6.820842308165115,0.0033003658924664805
0.35,1.0482,0.005,0.887857143,0.107142857,615.4645647456813,56.181780685768786,1107.244970897766,98713.48829783792,884190.7129546716,251.83136550852745,7384.406179425743,3004.430291680885,623.7302158095299,87.3293575822847,13.042674853379955,668.4872017900826,21.225616337650223,104.28044900990483,18.815918903780908,3.6529939903278867,90.85350170368132,0.6481555307012961,6.875814035008996,0.0032875794702068415
0.31,1.18334,0.005,0.874032258,0.120967742,625.9323206900071,57.359648011259345,1110.6602530945768,112615.78128269501,870575.5967439545,225.43603617394518,7343.278023451252,2848.0093806918185,584.1832574525005,77.23187459026394,11.781218484274865,608.6871029371093,19.100315840084143,97.08991612961255,18.337020590473333,3.179239623431255,93.08095337066332,0.5801752447990218,6.917086519789455,0.0032745715416278073
0.28,1.31012,0.005,0.861071429,0.133928571,634.0050991532628,58.271504988192845,1113.671579080143,125636.02257277096,857784.4051715253,205.55124589892966,7307.933939734299,2724.9655749837766,551.9500219735673,69.61556345135445,10.836719952510887,562.0882297951284,17.50557293020123,91.57598607855998,17.947847016951503,2.832523600175419,94.83077295743587,0.5284885744827893,6.946604010698653,0.003263062531141511
0.25,1.46734,0.005,0.845,0.15,642.2522256517618,59.208972887855744,1117.1022396097526,141766.51111750703,841895.7569220574,185.5708388860053,7268.273325214619,2596.5366342766765,517.3867186503519,61.95264160012571,9.891696263945462,513.8982676432114,15.90811575565364,85.9381737095119,17.530499534271335,2.492998111045714,96.65217678334501,0.47601498108440965,6.975103552606367,0.003249935841469827
0.23,1.59493,0.005,0.831956522,0.163043478,647.8315200086786,59.84851063498971,1119.6388944884159,154848.07534953995,828983.1071637933,172.18349212879139,7239.1716726698605,2507.66087130159,492.9904931510635,56.81251886069589,9.260179095115388,480.839855133287,14.840392497417916,82.09880192339622,17.23499663318991,2.270495930096101,97.90708877559766,0.4404915770528605,6.993704581752124,0.003240228760067106
0.2,1.83417,0.005,0.8075,0.1875,656.275762359568,60.829355554322895,1123.8431274790398,179357.13417909062,804740.0031459142,151.97121377017785,7191.017602033789,2368.9678774830086,454.2717163683056,49.045016636250615,8.308128924914973,429.7705054465358,13.232185737818355,76.19437084870299,16.762084490864424,1.9421799552638643,99.84878774127428,0.38620321075121977,7.021433378085224,0.0032241460913452107
0.19,1.93071,0.005,0.797631579,0.197368421,659.0947389402432,61.16172253390737,1125.3553426352062,189241.03278232514,794948.3565153313,145.19056420056202,7173.637899443455,2321.1833151679944,440.78022703145797,46.4384174927658,7.988847402248927,412.3329816309033,12.69371713608384,74.18124540883993,16.595429725293318,1.834102843426077,100.51050737423083,0.3677945826840397,7.0307619716626375,0.0032183632526739856
0.17,2.15785,0.005,0.774411765,0.220588235,664.7002915935068,61.833428096787124,1128.5499681444223,212486.91988811744,771892.7924161488,131.54846080993016,7136.645722786698,2223.0720199727543,412.8931159544119,41.196077266161176,7.346129106243242,376.80355058273796,11.611994848391845,70.07561394688396,16.24614371553062,1.61982908836664,101.8510380740108,0.3304321656158791,7.049846880348047,0.003206147426441534
0.15,2.44557,0.005,0.745,0.25,670.1913005083898,62.51179182789687,1131.9699135283447,241915.0692667921,742663.2458805249,117.77569063886975,7096.333314429463,2121.291795833734,383.777331594745,35.91270277888223,6.696080559882669,340.3605590118607,10.522238226121141,65.84688528064326,15.871392273373182,1.4078562100015457,103.20366643616802,0.29224997765247474,7.070019834419874,0.0031930625124668545
0.13,2.75147,0.005,0.706538462,0.288461538,675.4295157998681,63.19101614998836,1135.6006746715507,280377.3526321931,704408.5108170024,103.83775569427577,7052.168154719698,2015.4551671368804,353.4204874532519,30.588792238394603,6.0360140006447365,302.9503614068647,9.421998594448876,61.46819302348237,15.463568673254219,1.197930434090834,104.54424536651031,0.2531350529343476,7.0922377780063615,0.0031791407235362387
0.11,3.33486,0.005,0.654090909,0.340909091,680.1697921527574,63.859846069001236,1139.4023907607695,332799.6277841395,652203.3744610414,89.69024377901609,7003.397417510601,1905.1167755368988,321.84826352494616,25.232356442315865,5.362456967745049,264.5174145055529,8.308135974888922,56.90224831984077,15.009847640624685,0.9898504438391991,105.82359307488494,0.21299113055365104,7.1181301949063265,0.0031644811376974726
0.1,3.66835,0.005,0.62,0.375,682.2236390287163,64.1841562902172,1141.344099205318,366862.6007907659,618252.7203480697,82.52075113825967,6976.9432168578,1848.11033029637,305.6359848022421,22.54846138668093,5.0192703318180705,244.90194986029042,7.744862800997679,54.5330125923961,14.759189447848332,0.8864885172916359,106.41148152910877,0.19251824624485794,7.133296630142112,0.0031569304273723346
