'name','smiles','inchi','inchikey','mult','charge','canon_enant_ich'
'C2H3(48)','[CH]=C','InChI=1S/C2H3/c1-2/h1H,2H2','ORGHESHFQPYLAO-UHFFFAOYSA-N','2','0','InChI=1S/C2H3/c1-2/h1H,2H2'
'C5H7O(758)rs0','[CH]1CC[C@@H]2[C@H]1O2','InChI=1S/C5H7O/c1-2-4-5(3-1)6-4/h2,4-5H,1,3H2/t4-,5+/m0/s1','HMGKAGDNMRSUEK-CRCLSJGQSA-N','2','0','InChI=1S/C5H7O/c1-2-4-5(3-1)6-4/h2,4-5H,1,3H2/t4-,5+/m0/s1'
'C5H7O(758)rs1','[CH]1CC[C@H]2[C@@H]1O2','InChI=1S/C5H7O/c1-2-4-5(3-1)6-4/h2,4-5H,1,3H2/t4-,5+/m1/s1','HMGKAGDNMRSUEK-UHNVWZDZSA-N','2','0','InChI=1S/C5H7O/c1-2-4-5(3-1)6-4/h2,4-5H,1,3H2/t4-,5+/m0/s1'
'S(1565)rr0','C=C[C@H]1[C@H]([CH2])O1','InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5-/m0/s1','CRYRPHILLGDPLH-WHFBIAKZSA-N','2','0','InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5-/m0/s1'
'S(1565)rs0','C=C[C@@H]1[C@H]([CH2])O1','InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5+/m0/s1','CRYRPHILLGDPLH-CRCLSJGQSA-N','2','0','InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5+/m0/s1'
'S(1565)rs1','C=C[C@H]1[C@@H]([CH2])O1','InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5+/m1/s1','CRYRPHILLGDPLH-UHNVWZDZSA-N','2','0','InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5+/m0/s1'
'S(1565)rr1','C=C[C@@H]1[C@@H]([CH2])O1','InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5-/m1/s1','CRYRPHILLGDPLH-RFZPGFLSSA-N','2','0','InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5-/m0/s1'
'C5H7O(762)','C1=CO[CH]CC1','InChI=1S/C5H7O/c1-2-4-6-5-3-1/h2,4-5H,1,3H2','FVWPOBPGOWZOTK-UHFFFAOYSA-N','2','0','InChI=1S/C5H7O/c1-2-4-6-5-3-1/h2,4-5H,1,3H2'
'C5H7O(746)r0','[O][C@H]1C=CCC1','InChI=1S/C5H7O/c6-5-3-1-2-4-5/h1,3,5H,2,4H2/t5-/m0/s1','KHYFDBDEHSSZIN-YFKPBYRVSA-N','2','0','InChI=1S/C5H7O/c6-5-3-1-2-4-5/h1,3,5H,2,4H2/t5-/m0/s1'
'C5H7O(746)r1','[O][C@@H]1C=CCC1','InChI=1S/C5H7O/c6-5-3-1-2-4-5/h1,3,5H,2,4H2/t5-/m1/s1','KHYFDBDEHSSZIN-RXMQYKEDSA-N','2','0','InChI=1S/C5H7O/c6-5-3-1-2-4-5/h1,3,5H,2,4H2/t5-/m0/s1'
'C5H7O(766)z','[CH2]/C=C\OC=C','AMChI=1/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2/b5-3-','WHMWEDFITWFVJU-HYXAFXHYNA-N','2','0','AMChI=1/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2/b5-3-'
'C5H7O(766)e','[CH2]/C=C/OC=C','AMChI=1/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2/b5-3+','WHMWEDFITWFVJU-HWKANZRONA-N','2','0','AMChI=1/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2/b5-3+'
'C5H7O(684)','C=CC(C=C)[O]','InChI=1S/C5H7O/c1-3-5(6)4-2/h3-5H,1-2H2','RASZXFLNZDTVDQ-UHFFFAOYSA-N','2','0','InChI=1S/C5H7O/c1-3-5(6)4-2/h3-5H,1-2H2'
'C5H7O(754)z','[H]/[C]=C\CCC=O','AMChI=1/C5H7O/c1-2-4-5-3-6/h1-3H,4-5H2/b2-1-','LLRNZOBQENOQLL-UPHRSURJNA-N','2','0','AMChI=1/C5H7O/c1-2-4-5-3-6/h1-3H,4-5H2/b2-1-'
'C5H7O(754)e','[H]/[C]=C/CCC=O','AMChI=1/C5H7O/c1-2-4-5-3-6/h1-3H,4-5H2/b2-1+','LLRNZOBQENOQLL-OWOJBTEDNA-N','2','0','AMChI=1/C5H7O/c1-2-4-5-3-6/h1-3H,4-5H2/b2-1+'
'C5H7O(750)z','[CH2]C/C=C\C=O','InChI=1S/C5H7O/c1-2-3-4-5-6/h3-5H,1-2H2/b4-3-','ZQPNANVFMMLWCA-ARJAWSKDSA-N','2','0','InChI=1S/C5H7O/c1-2-3-4-5-6/h3-5H,1-2H2/b4-3-'
'C5H7O(750)e','[CH2]C/C=C/C=O','InChI=1S/C5H7O/c1-2-3-4-5-6/h3-5H,1-2H2/b4-3+','ZQPNANVFMMLWCA-ONEGZZNKSA-N','2','0','InChI=1S/C5H7O/c1-2-3-4-5-6/h3-5H,1-2H2/b4-3+'
'S(1289)rs','[CH]1C[C@H]2[C@@H](C1)O2','InChI=1S/C5H7O/c1-2-4-5(3-1)6-4/h1,4-5H,2-3H2/t4-,5+','DLEVCWMHVRWLSR-SYDPRGILSA-N','2','0','InChI=1S/C5H7O/c1-2-4-5(3-1)6-4/h1,4-5H,2-3H2/t4-,5+'
'S(1512)r0','C=CC[C@@H]1[CH]O1','InChI=1S/C5H7O/c1-2-3-5-4-6-5/h2,4-5H,1,3H2/t5-/m1/s1','SISRIUZRNJBXBS-RXMQYKEDSA-N','2','0','InChI=1S/C5H7O/c1-2-3-5-4-6-5/h2,4-5H,1,3H2/t5-/m1/s1'
'S(1512)r1','C=CC[C@H]1[CH]O1','InChI=1S/C5H7O/c1-2-3-5-4-6-5/h2,4-5H,1,3H2/t5-/m0/s1','SISRIUZRNJBXBS-YFKPBYRVSA-N','2','0','InChI=1S/C5H7O/c1-2-3-5-4-6-5/h2,4-5H,1,3H2/t5-/m1/s1'
'C5H7O(673)z','C=CC/C=C\[O]','AMChI=1/C5H7O/c1-2-5-3-4-6/h2-4H,1,5H2/b4-3-','CSFHTUIGWGVHEN-ARJAWSKDNA-N','2','0','AMChI=1/C5H7O/c1-2-5-3-4-6/h2-4H,1,5H2/b4-3-'
'C5H7O(673)e','C=CC/C=C/[O]','AMChI=1/C5H7O/c1-2-5-3-4-6/h2-4H,1,5H2/b4-3+','CSFHTUIGWGVHEN-ONEGZZNKNA-N','2','0','AMChI=1/C5H7O/c1-2-5-3-4-6/h2-4H,1,5H2/b4-3+'
