'name','smiles','inchi','inchikey','mult','charge','canon_enant_ich'
'C5H7O3-i1GPs7-ABB1','[O]O[C@H]1CC[C@@H]2[C@@H]1O2','InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-5H,1-2H2/t3-,4+,5+/m1/s1','HWRKQYZXCFRVLT-WISUUJSJSA-N',2,0,'InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-5H,1-2H2/t3-,4+,5+/m1/s1'
'C5H7O3-CE4Xaz-1','C=C1[C@@H]([CH]COO)O1','InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h2,5-6H,1,3H2/t5-/m1/s1','BCGAPISLCNWYRT-RXMQYKEDSA-N',2,0,'InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h2,5-6H,1,3H2/t5-/m1/s1'
'C5H7O3-CE4BqF-1','C=C1[C@@H](CCO[O])O1','InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h5H,1-3H2/t5-/m1/s1','IKQVXPYFELDGEC-RXMQYKEDSA-N',2,0,'InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h5H,1-3H2/t5-/m1/s1'
'C5H7O3-CE4Xaz-0','C=C1[C@H]([CH]COO)O1','InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h2,5-6H,1,3H2/t5-/m0/s1','BCGAPISLCNWYRT-YFKPBYRVSA-N',2,0,'InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h2,5-6H,1,3H2/t5-/m0/s1'
'C5H7O3-CE4BqF-0','C=C1[C@H](CCO[O])O1','InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h5H,1-3H2/t5-/m0/s1','IKQVXPYFELDGEC-YFKPBYRVSA-N',2,0,'InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h5H,1-3H2/t5-/m0/s1'
'C5H7O3-KoTFNe-AB0','OO[C@H]1C[C@@H]2[C](C1)O2','InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h3-4,6H,1-2H2/t3-,4+/m0/s1','ZFIMYAOABRJVRL-IUYQGCFVSA-N',2,0,'InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h3-4,6H,1-2H2/t3-,4+/m0/s1'
'C5H7O3-KoTFNe-AA0','OO[C@H]1C[C@H]2[C](C1)O2','InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h3-4,6H,1-2H2/t3-,4-/m0/s1','ZFIMYAOABRJVRL-IMJSIDKUSA-N',2,0,'InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h3-4,6H,1-2H2/t3-,4-/m0/s1'
'C5H7O3-KoTPs7-AA0','[O]OC1C[C@H]2[C@H](C1)O2','InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h3-5H,1-2H2/t4-,5-/m0/s1','ZYYRSLQYMNTCHF-WHFBIAKZSA-N',2,0,'InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h3-5H,1-2H2/t4-,5-/m0/s1'
'C5H7O3-KoTZcg-AAB1','OO[C@@H]1[CH][C@@H]2[C@H](C1)O2','InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h1,3-6H,2H2/t3-,4-,5+/m1/s1','KAQAQDLIFRUGSD-WDCZJNDASA-N',2,0,'InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h1,3-6H,2H2/t3-,4-,5+/m1/s1'
'C5H7O3-KoTZcg-ABA1','OO[C@@H]1[CH][C@H]2[C@@H](C1)O2','InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h1,3-6H,2H2/t3-,4+,5-/m1/s1','KAQAQDLIFRUGSD-MROZADKFSA-N',2,0,'InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h1,3-6H,2H2/t3-,4+,5-/m1/s1'
'C5H7O3-CE4sEZ','[CH2]C1=C(CCOO)O1','InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h6H,1-3H2','GFDQBLKVBQUDMC-UHFFFAOYSA-N',2,0,'InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h6H,1-3H2'
'C5H7O3-KoTPs7-ABA','[O]O[C@H]1C[C@@H]2[C@H](C1)O2','InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h3-5H,1-2H2/t3-,4+,5-','ZYYRSLQYMNTCHF-ZXFHETKHSA-N',2,0,'InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h3-5H,1-2H2/t3-,4+,5-'
'C5H7O3-KoTPs7-AAB','[O]O[C@H]1C[C@H]2[C@@H](C1)O2','InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h3-5H,1-2H2/t3-,4-,5+','ZYYRSLQYMNTCHF-ZGQXEFDQSA-N',2,0,'InChI=1S/C5H7O3/c6-8-3-1-4-5(2-3)7-4/h3-5H,1-2H2/t3-,4-,5+'
'C5H7O3-ToPoOQ-1','C=CC[C@@H]1[C](O1)OO','InChI=1S/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4,6H,1,3H2/t4-/m1/s1','JSXKLNNKWMMGJK-SCSAIBSYSA-N',2,0,'InChI=1S/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4,6H,1,3H2/t4-/m1/s1'
'C5H7O3-ToPoOQ-0','C=CC[C@H]1[C](O1)OO','InChI=1S/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4,6H,1,3H2/t4-/m0/s1','JSXKLNNKWMMGJK-BYPYZUCNSA-N',2,0,'InChI=1S/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4,6H,1,3H2/t4-/m0/s1'
'C5H7O3-ToPtUp-EAB1','[CH2]/C=C/[C@@H]1[C@@H](O1)OO','AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2-6H,1H2/b3-2+/t4-,5+/m1/s1','IUEOZPKXCWSXNP-ZRUBAPSRNA-N',2,0,'AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2-6H,1H2/b3-2+/t4-,5+/m1/s1'
'C5H7O3-ToPtUp-ZAB1','[CH2]/C=C\[C@@H]1[C@@H](O1)OO','AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2-6H,1H2/b3-2-/t4-,5+/m1/s1','IUEOZPKXCWSXNP-DRGXSLERNA-N',2,0,'AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2-6H,1H2/b3-2-/t4-,5+/m1/s1'
'C5H7O3-ToPn7G-AB1','C=CC[C@@H]1[C@@H](O1)O[O]','InChI=1S/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4-5H,1,3H2/t4-,5+/m1/s1','YRKYOXIHFNRMFV-UHNVWZDZSA-N',2,0,'InChI=1S/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4-5H,1,3H2/t4-,5+/m1/s1'
'C5H7O3-ToPtUp-EAB0','[CH2]/C=C/[C@H]1[C@H](O1)OO','AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2-6H,1H2/b3-2+/t4-,5+/m0/s1','IUEOZPKXCWSXNP-CSCGYKLNNA-N',2,0,'AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2-6H,1H2/b3-2+/t4-,5+/m0/s1'
'C5H7O3-ToPtUp-ZAB0','[CH2]/C=C\[C@H]1[C@H](O1)OO','AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2-6H,1H2/b3-2-/t4-,5+/m0/s1','IUEOZPKXCWSXNP-IBURBRGDNA-N',2,0,'AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2-6H,1H2/b3-2-/t4-,5+/m0/s1'
